"Id","ID4932","ID4167","ID4163","ID0998","ID4882","ID3846","ID4618","ID4132","ID4794","ID4219","ID4529","ID0997","ID4287","ID4820","ID4528","ID4641","ID4429","ID4493","ID4718","ID4872","ID0937","ID4355","ID4360","ID3641","ID3767","ID4291","ID4491","ID4799","ID4622","ID4385","ID4445","ID4890","ID4851","ID4861","ID4109","ID4326","ID4783","ID0420","ID3998","remainingTime"
"62","0","0","0","0","0","0","1","0","0","12","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2231520.0"
"63","1","0","2","0","0","0","0","0","4","0","4","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3981720.0"
"64","6","0","0","0","0","0","0","0","0","0","3","0","0","0","0","0","4","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","36180.0"
"66","0","0","0","4","0","0","3","0","0","4","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","248280.0"
"67","6","2","0","0","0","0","0","0","0","0","0","0","0","0","0","1","4","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4466460.0"
"7","6","4","0","0","0","0","1","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","229260.0"
"70","0","0","0","0","0","12","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3062940.0"
"71","0","0","0","4","0","0","3","0","0","0","0","0","0","2","0","4","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4500.0"
"72","0","0","0","4","3","0","2","0","0","4","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","167160.0"
"73","5","2","0","0","0","0","0","0","0","0","2","0","0","0","0","0","4","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","876660.0"
"75","0","0","0","0","0","0","0","0","0","4","0","8","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1378200.0"
"77","0","0","2","0","0","4","0","1","0","0","0","0","0","0","0","6","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1456800.0"
"78","2","0","0","0","0","0","0","0","1","0","2","0","0","0","0","0","8","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2464560.0"
"80","0","0","0","4","2","0","0","0","0","0","4","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","106440.0"
"82","0","0","0","2","1","0","0","0","0","0","4","0","2","0","0","0","4","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","309000.0"
"83","1","2","0","0","0","0","0","0","0","0","2","0","2","0","0","0","6","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","365940.0"
"84","0","0","0","0","0","0","2","0","0","10","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","853680.0"
"86","0","0","0","0","0","0","0","0","4","0","2","0","1","0","0","0","0","0","6","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","74820.0"
"87","5","2","0","0","0","0","2","0","0","0","0","2","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3087240.0"
"89","7","2","0","0","0","0","0","0","0","0","4","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","170160.0"
"9","0","0","0","4","0","4","2","0","0","0","0","0","0","0","0","2","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","410520.0"
"90","3","2","0","0","0","0","0","0","4","0","2","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","229860.0"
"91","1","4","0","0","0","0","2","0","2","0","2","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","495180.0"
"92","0","0","0","0","0","0","6","0","6","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","542340.0"
"93","0","0","2","0","0","0","0","0","0","6","0","4","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","3715500.0"
"95","4","2","0","0","0","0","3","0","0","0","4","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2570640.0"
"96","0","0","0","2","4","0","0","0","0","0","0","0","4","0","0","0","0","0","2","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","31200.0"
"97","0","0","0","3","6","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","854460.0"
"99","0","0","0","4","2","0","7","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","113100.0"
