"Id","concept:name_1","lifecycle:transition_1","org:resource_1","Activity_1","Resource_1","Work_Order_Qty_1","Part_Desc__1","Worker_ID_1","Report_Type_1","Qty_Completed_1","Qty_Rejected_1","Qty_for_MRB_1","concept:name_2","lifecycle:transition_2","org:resource_2","Activity_2","Resource_2","Work_Order_Qty_2","Part_Desc__2","Worker_ID_2","Report_Type_2","Qty_Completed_2","Qty_Rejected_2","Qty_for_MRB_2","concept:name_3","lifecycle:transition_3","org:resource_3","Activity_3","Resource_3","Work_Order_Qty_3","Part_Desc__3","Worker_ID_3","Report_Type_3","Qty_Completed_3","Qty_Rejected_3","Qty_for_MRB_3","concept:name_4","lifecycle:transition_4","org:resource_4","Activity_4","Resource_4","Work_Order_Qty_4","Part_Desc__4","Worker_ID_4","Report_Type_4","Qty_Completed_4","Qty_Rejected_4","Qty_for_MRB_4","concept:name_5","lifecycle:transition_5","org:resource_5","Activity_5","Resource_5","Work_Order_Qty_5","Part_Desc__5","Worker_ID_5","Report_Type_5","Qty_Completed_5","Qty_Rejected_5","Qty_for_MRB_5","concept:name_6","lifecycle:transition_6","org:resource_6","Activity_6","Resource_6","Work_Order_Qty_6","Part_Desc__6","Worker_ID_6","Report_Type_6","Qty_Completed_6","Qty_Rejected_6","Qty_for_MRB_6","concept:name_7","lifecycle:transition_7","org:resource_7","Activity_7","Resource_7","Work_Order_Qty_7","Part_Desc__7","Worker_ID_7","Report_Type_7","Qty_Completed_7","Qty_Rejected_7","Qty_for_MRB_7","concept:name_8","lifecycle:transition_8","org:resource_8","Activity_8","Resource_8","Work_Order_Qty_8","Part_Desc__8","Worker_ID_8","Report_Type_8","Qty_Completed_8","Qty_Rejected_8","Qty_for_MRB_8","concept:name_9","lifecycle:transition_9","org:resource_9","Activity_9","Resource_9","Work_Order_Qty_9","Part_Desc__9","Worker_ID_9","Report_Type_9","Qty_Completed_9","Qty_Rejected_9","Qty_for_MRB_9","concept:name_10","lifecycle:transition_10","org:resource_10","Activity_10","Resource_10","Work_Order_Qty_10","Part_Desc__10","Worker_ID_10","Report_Type_10","Qty_Completed_10","Qty_Rejected_10","Qty_for_MRB_10","concept:name_11","lifecycle:transition_11","org:resource_11","Activity_11","Resource_11","Work_Order_Qty_11","Part_Desc__11","Worker_ID_11","Report_Type_11","Qty_Completed_11","Qty_Rejected_11","Qty_for_MRB_11","concept:name_12","lifecycle:transition_12","org:resource_12","Activity_12","Resource_12","Work_Order_Qty_12","Part_Desc__12","Worker_ID_12","Report_Type_12","Qty_Completed_12","Qty_Rejected_12","Qty_for_MRB_12","concept:name_13","lifecycle:transition_13","org:resource_13","Activity_13","Resource_13","Work_Order_Qty_13","Part_Desc__13","Worker_ID_13","Report_Type_13","Qty_Completed_13","Qty_Rejected_13","Qty_for_MRB_13","concept:name_14","lifecycle:transition_14","org:resource_14","Activity_14","Resource_14","Work_Order_Qty_14","Part_Desc__14","Worker_ID_14","Report_Type_14","Qty_Completed_14","Qty_Rejected_14","Qty_for_MRB_14","concept:name_15","lifecycle:transition_15","org:resource_15","Activity_15","Resource_15","Work_Order_Qty_15","Part_Desc__15","Worker_ID_15","Report_Type_15","Qty_Completed_15","Qty_Rejected_15","Qty_for_MRB_15","concept:name_16","lifecycle:transition_16","org:resource_16","Activity_16","Resource_16","Work_Order_Qty_16","Part_Desc__16","Worker_ID_16","Report_Type_16","Qty_Completed_16","Qty_Rejected_16","Qty_for_MRB_16","concept:name_17","lifecycle:transition_17","org:resource_17","Activity_17","Resource_17","Work_Order_Qty_17","Part_Desc__17","Worker_ID_17","Report_Type_17","Qty_Completed_17","Qty_Rejected_17","Qty_for_MRB_17","concept:name_18","lifecycle:transition_18","org:resource_18","Activity_18","Resource_18","Work_Order_Qty_18","Part_Desc__18","Worker_ID_18","Report_Type_18","Qty_Completed_18","Qty_Rejected_18","Qty_for_MRB_18","concept:name_19","lifecycle:transition_19","org:resource_19","Activity_19","Resource_19","Work_Order_Qty_19","Part_Desc__19","Worker_ID_19","Report_Type_19","Qty_Completed_19","Qty_Rejected_19","Qty_for_MRB_19","concept:name_20","lifecycle:transition_20","org:resource_20","Activity_20","Resource_20","Work_Order_Qty_20","Part_Desc__20","Worker_ID_20","Report_Type_20","Qty_Completed_20","Qty_Rejected_20","Qty_for_MRB_20","remainingTime"
"249","43","11","54","43","44","216","41","54","13","14","8","8","43","1","54","43","44","216","41","54","13","14","8","8","43","11","54","43","44","216","41","54","13","8","8","8","43","1","54","43","44","216","41","54","13","8","8","8","17","11","55","17","18","216","41","55","6","8","8","8","17","1","55","17","18","216","41","55","6","8","8","8","43","11","54","43","44","216","41","54","6","40","8","8","43","1","54","43","44","216","41","54","6","40","8","8","43","11","54","43","44","216","41","54","6","217","8","8","43","1","54","43","44","216","41","54","6","217","8","8","43","11","9","43","44","216","41","9","6","115","8","8","43","1","9","43","44","216","41","9","6","115","8","8","17","11","55","17","18","216","41","55","6","218","8","8","17","1","55","17","18","216","41","55","6","218","8","8","48","11","20","48","49","216","41","20","6","218","8","8","48","1","20","48","49","216","41","20","6","218","8","8","0","11","20","0","3","216","41","20","6","218","8","8","0","1","20","0","3","216","41","20","6","218","8","8","104","11","109","104","105","216","41","109","13","8","8","8","104","1","109","104","105","216","41","109","13","8","8","8","409980.0"
"25","118","11","91","118","119","64","122","91","13","37","8","8","118","1","91","118","119","64","122","91","13","37","8","8","118","11","91","118","119","64","122","91","6","19","8","8","118","1","91","118","119","64","122","91","6","19","8","8","118","11","91","118","119","64","122","91","13","8","8","8","118","1","91","118","119","64","122","91","13","8","8","8","118","11","46","118","119","64","122","46","13","14","8","8","118","1","46","118","119","64","122","46","13","14","8","8","118","11","46","118","119","64","122","46","6","45","8","8","118","1","46","118","119","64","122","46","6","45","8","8","118","11","91","118","119","64","122","91","6","57","8","8","118","1","91","118","119","64","122","91","6","57","8","8","17","11","16","17","18","64","122","16","6","64","8","8","17","1","16","17","18","64","122","16","6","64","8","8","21","11","20","21","22","64","122","20","6","64","8","8","21","1","20","21","22","64","122","20","6","64","8","8","0","11","2","0","3","64","122","2","6","8","8","8","0","1","2","0","3","64","122","2","6","8","8","8","0","11","2","0","3","64","122","2","6","14","8","8","104","11","109","104","105","64","122","109","13","8","8","8","2593500.0"
"250","221","11","220","221","222","127","219","220","13","8","8","8","221","1","220","221","222","127","219","220","13","8","8","8","221","11","220","221","222","127","219","220","13","8","8","8","221","1","220","221","222","127","219","220","13","8","8","8","113","11","16","113","18","127","219","16","6","8","8","8","221","11","220","221","222","127","219","220","6","7","8","8","113","1","16","113","18","127","219","16","6","8","8","8","221","1","220","221","222","127","219","220","6","7","8","8","221","11","220","221","222","127","219","220","6","45","8","8","221","1","220","221","222","127","219","220","6","45","8","8","221","11","220","221","222","127","219","220","6","34","8","8","221","1","220","221","222","127","219","220","6","34","8","8","21","11","20","21","22","127","219","20","6","127","8","8","21","1","20","21","22","127","219","20","6","127","8","8","113","11","16","113","18","127","219","16","6","8","8","8","113","11","16","113","18","127","219","16","6","8","8","8","113","11","16","113","18","127","219","16","6","127","8","8","113","1","16","113","18","127","219","16","6","8","8","8","113","1","16","113","18","127","219","16","6","127","8","8","113","1","16","113","18","127","219","16","6","8","8","8","145200.0"
"251","118","11","91","118","119","57","5","91","13","8","8","8","118","1","91","118","119","57","5","91","13","8","8","8","118","11","9","118","119","57","5","9","13","14","8","8","118","1","9","118","119","57","5","9","13","14","8","8","118","11","9","118","119","57","5","9","6","37","8","8","118","1","9","118","119","57","5","9","6","37","8","8","17","11","16","17","18","57","5","16","6","57","8","8","17","1","16","17","18","57","5","16","6","57","8","8","21","11","20","21","22","57","5","20","6","57","8","8","21","1","20","21","22","57","5","20","6","57","8","8","17","11","16","17","18","57","5","16","6","8","8","8","17","1","16","17","18","57","5","16","6","8","8","8","0","11","2","0","3","57","5","2","6","57","8","8","0","1","2","0","3","57","5","2","6","57","8","8","211","11","210","211","212","57","5","210","6","57","8","8","211","1","210","211","212","57","5","210","6","57","8","8","113","11","16","113","18","57","5","16","6","8","8","8","113","1","16","113","18","57","5","16","6","8","8","8","113","11","16","113","18","57","5","16","6","8","8","8","113","1","16","113","18","57","5","16","6","8","8","8","190500.0"
"252","80","11","35","80","81","101","41","35","13","71","8","8","80","1","35","80","81","101","41","35","13","71","8","8","80","11","35","80","81","101","41","35","13","8","8","8","80","11","32","80","81","101","41","32","6","8","8","8","80","1","35","80","81","101","41","35","13","8","8","8","80","1","32","80","81","101","41","32","6","8","8","8","17","11","32","17","18","101","41","32","6","8","8","8","17","1","32","17","18","101","41","32","6","8","8","8","80","11","35","80","81","101","41","35","6","4","8","8","80","1","35","80","81","101","41","35","6","4","8","8","17","11","32","17","18","101","41","32","6","101","8","8","17","1","32","17","18","101","41","32","6","101","8","8","21","11","20","21","22","101","41","20","6","101","8","8","21","1","20","21","22","101","41","20","6","101","8","8","0","11","20","0","3","101","41","20","6","101","8","8","0","1","20","0","3","101","41","20","6","101","8","8","113","11","32","113","18","101","41","32","6","8","8","8","113","1","32","113","18","101","41","32","6","8","8","8","113","11","93","113","18","101","41","93","6","101","8","8","113","1","93","113","18","101","41","93","6","101","8","8","63480.0"
"253","26","11","76","26","28","74","223","76","13","14","8","8","26","1","76","26","28","74","223","76","13","14","8","8","26","11","76","26","28","74","223","76","6","71","8","8","26","1","76","26","28","74","223","76","6","71","8","8","17","11","32","17","18","74","223","32","6","8","8","8","26","11","31","26","28","74","223","31","6","64","8","8","17","1","32","17","18","74","223","32","6","8","8","8","17","11","32","17","18","74","223","32","6","62","14","8","26","1","31","26","28","74","223","31","6","64","8","8","17","1","32","17","18","74","223","32","6","62","14","8","21","11","20","21","22","74","223","20","6","62","8","8","21","1","20","21","22","74","223","20","6","62","8","8","0","11","20","0","3","74","223","20","6","8","8","8","0","11","20","0","3","74","223","20","6","62","8","8","48","11","20","48","49","74","223","20","6","62","8","8","48","1","20","48","49","74","223","20","6","62","8","8","0","1","20","0","3","74","223","20","6","62","8","8","0","1","20","0","3","74","223","20","6","8","8","8","0","11","2","0","3","74","223","2","6","8","8","8","0","1","2","0","3","74","223","2","6","8","8","8","431100.0"
"256","140","11","54","140","142","78","224","54","6","95","8","8","140","1","54","140","142","78","224","54","6","95","8","8","140","11","9","140","142","78","224","9","6","98","8","8","140","1","9","140","142","78","224","9","6","98","8","8","140","11","35","140","142","78","224","35","6","131","8","8","140","1","35","140","142","78","224","35","6","131","8","8","33","11","55","33","18","78","224","55","6","78","8","8","33","1","55","33","18","78","224","55","6","78","8","8","140","11","54","140","44","78","224","54","13","8","8","8","140","1","54","140","44","78","224","54","13","8","8","8","140","11","42","140","44","78","224","42","13","14","8","8","140","1","42","140","44","78","224","42","13","14","8","8","140","11","42","140","44","78","224","42","6","8","8","8","140","1","42","140","44","78","224","42","6","8","8","8","140","11","42","140","44","78","224","42","6","7","8","8","140","1","42","140","44","78","224","42","6","7","8","8","140","11","35","140","44","78","224","35","6","144","8","8","140","1","35","140","44","78","224","35","6","144","8","8","140","11","54","140","44","78","224","54","6","189","8","8","33","11","55","33","18","78","224","55","6","78","8","8","2919600.0"
"257","118","11","35","118","119","147","5","35","13","8","8","8","118","1","35","118","119","147","5","35","13","8","8","8","118","11","9","118","119","147","5","9","13","14","8","8","118","1","9","118","119","147","5","9","13","14","8","8","118","11","91","118","119","147","5","91","6","4","8","8","118","1","91","118","119","147","5","91","6","4","8","8","118","11","128","118","119","147","5","128","6","95","8","8","118","1","128","118","119","147","5","128","6","95","8","8","118","11","46","118","119","147","5","46","6","225","8","8","118","1","46","118","119","147","5","46","6","225","8","8","118","11","91","118","119","147","5","91","6","40","8","8","118","1","91","118","119","147","5","91","6","40","8","8","118","11","46","118","119","147","5","46","6","144","8","8","118","1","46","118","119","147","5","46","6","144","8","8","118","11","91","118","119","147","5","91","6","162","8","8","118","1","91","118","119","147","5","91","6","162","8","8","118","11","35","118","119","147","5","35","6","84","8","8","118","11","9","118","119","147","5","9","6","84","8","8","118","1","35","118","119","147","5","35","6","84","8","8","118","11","35","118","119","147","5","35","6","102","8","8","6515100.0"
"258","80","11","35","80","81","69","41","35","13","14","8","8","80","1","35","80","81","69","41","35","13","14","8","8","80","11","35","80","81","69","41","35","6","14","8","8","80","1","35","80","81","69","41","35","6","14","8","8","80","11","46","80","81","69","41","46","6","38","8","8","80","1","46","80","81","69","41","46","6","38","8","8","80","11","46","80","81","69","41","46","13","8","8","8","80","1","46","80","81","69","41","46","13","8","8","8","80","11","46","80","81","69","41","46","13","71","8","8","80","1","46","80","81","69","41","46","13","71","8","8","80","11","46","80","81","69","41","46","6","57","8","8","80","1","46","80","81","69","41","46","6","57","8","8","80","11","35","80","81","69","41","35","6","217","8","8","80","1","35","80","81","69","41","35","6","217","8","8","17","11","32","17","18","69","41","32","6","8","8","8","17","1","32","17","18","69","41","32","6","8","8","8","17","11","32","17","18","69","41","32","6","69","8","8","17","1","32","17","18","69","41","32","6","69","8","8","21","11","20","21","22","69","41","20","6","69","8","8","21","1","20","21","22","69","41","20","6","69","8","8","484260.0"
"259","75","11","76","75","77","226","146","76","13","8","8","8","75","1","76","75","77","226","146","76","13","8","8","8","75","11","76","75","77","226","146","76","6","71","8","8","75","1","76","75","77","226","146","76","6","71","8","8","75","11","27","75","77","226","146","27","6","40","8","8","75","1","27","75","77","226","146","27","6","40","8","8","75","11","35","75","77","226","146","35","6","34","8","8","75","1","35","75","77","226","146","35","6","34","8","8","75","11","76","75","77","226","146","76","6","37","8","8","75","1","76","75","77","226","146","76","6","37","8","8","75","11","27","75","77","226","146","27","13","14","8","8","75","1","27","75","77","226","146","27","13","14","8","8","75","11","27","75","77","226","146","27","6","14","8","8","75","1","27","75","77","226","146","27","6","14","8","8","75","11","35","75","77","226","146","35","6","144","8","8","75","1","35","75","77","226","146","35","6","144","8","8","75","11","27","75","77","226","146","27","13","14","8","8","75","1","27","75","77","226","146","27","13","14","8","8","75","11","35","75","77","226","146","35","6","143","8","8","75","1","35","75","77","226","146","35","6","143","8","8","5940720.0"
"26","10","11","15","10","12","64","122","15","13","8","8","8","10","1","15","10","12","64","122","15","13","8","8","8","10","11","35","10","12","64","122","35","13","14","8","8","10","1","35","10","12","64","122","35","13","14","8","8","10","11","35","10","12","64","122","35","53","8","8","8","10","1","35","10","12","64","122","35","53","8","8","8","10","11","9","10","12","64","122","9","13","8","8","8","10","1","9","10","12","64","122","9","13","8","8","8","10","11","9","10","12","64","122","9","6","101","8","8","10","1","9","10","12","64","122","9","6","101","8","8","17","11","93","17","18","64","122","93","6","101","14","8","17","1","93","17","18","64","122","93","6","101","14","8","21","11","109","21","22","64","122","109","6","101","8","8","21","1","109","21","22","64","122","109","6","101","8","8","0","11","20","0","3","64","122","20","6","101","8","8","0","1","20","0","3","64","122","20","6","101","8","8","120","11","65","120","121","64","122","65","13","8","8","8","120","1","65","120","121","64","122","65","13","8","8","8","120","11","65","120","121","64","122","65","6","8","8","8","120","1","65","120","121","64","122","65","6","8","8","8","3135420.0"
"260","80","11","46","80","81","227","41","46","13","8","8","8","80","1","46","80","81","227","41","46","13","8","8","8","80","11","46","80","81","227","41","46","13","14","8","8","80","1","46","80","81","227","41","46","13","14","8","8","80","11","46","80","81","227","41","46","6","38","8","8","80","1","46","80","81","227","41","46","6","38","8","8","80","11","35","80","81","227","41","35","6","115","8","8","80","1","35","80","81","227","41","35","6","115","8","8","80","11","46","80","81","227","41","46","6","102","8","8","80","1","46","80","81","227","41","46","6","102","8","8","80","11","76","80","81","227","41","76","6","97","8","8","80","1","76","80","81","227","41","76","6","97","8","8","17","11","32","17","18","227","41","32","6","8","8","8","80","11","35","80","81","227","41","35","6","60","8","8","17","1","32","17","18","227","41","32","6","8","8","8","80","1","35","80","81","227","41","35","6","60","8","8","80","11","15","80","81","227","41","15","6","8","8","8","80","1","15","80","81","227","41","15","6","8","8","8","17","11","32","17","18","227","41","32","6","8","8","8","17","1","32","17","18","227","41","32","6","8","8","8","4396500.0"
"261","43","11","54","43","44","149","214","54","13","8","8","8","43","1","54","43","44","149","214","54","13","8","8","8","43","11","54","43","44","149","214","54","6","83","8","8","43","1","54","43","44","149","214","54","6","83","8","8","17","11","32","17","18","149","214","32","6","8","8","8","17","1","32","17","18","149","214","32","6","8","8","8","43","11","42","43","44","149","214","42","6","83","8","8","43","1","42","43","44","149","214","42","6","83","8","8","17","11","32","17","18","149","214","32","6","149","8","8","17","1","32","17","18","149","214","32","6","149","8","8","48","11","2","48","49","149","214","2","6","8","8","8","48","1","2","48","49","149","214","2","6","8","8","8","21","11","20","21","22","149","214","20","6","149","8","8","21","1","20","21","22","149","214","20","6","149","8","8","48","11","2","48","49","149","214","2","6","149","8","8","48","1","2","48","49","149","214","2","6","149","8","8","111","11","110","111","111","149","214","110","6","149","8","8","111","1","110","111","111","149","214","110","6","149","8","8","113","11","32","113","18","149","214","32","6","149","8","8","113","1","32","113","18","149","214","32","6","149","8","8","0.0"
"262","80","11","15","80","81","84","30","15","13","71","8","8","80","1","15","80","81","84","30","15","13","71","8","8","80","11","46","80","81","84","30","46","13","8","8","8","80","1","46","80","81","84","30","46","13","8","8","8","80","11","46","80","81","84","30","46","6","92","8","8","80","1","46","80","81","84","30","46","6","92","8","8","17","11","32","17","18","84","30","32","6","8","8","8","17","1","32","17","18","84","30","32","6","8","8","8","17","11","32","17","18","84","30","32","6","161","38","8","17","1","32","17","18","84","30","32","6","161","38","8","21","11","20","21","22","84","30","20","6","161","8","8","21","1","20","21","22","84","30","20","6","161","8","8","48","11","20","48","49","84","30","20","6","8","8","8","48","1","20","48","49","84","30","20","6","8","8","8","48","11","2","48","49","84","30","2","6","4","8","8","48","1","2","48","49","84","30","2","6","4","8","8","48","11","2","48","49","84","30","2","6","162","8","8","0","11","20","0","3","84","30","20","6","4","8","8","48","1","2","48","49","84","30","2","6","162","8","8","0","1","20","0","3","84","30","20","6","4","8","8","174600.0"
"263","43","11","42","43","44","40","228","42","13","8","8","8","43","1","42","43","44","40","228","42","13","8","8","8","43","11","42","43","44","40","228","42","13","8","8","8","43","1","42","43","44","40","228","42","13","8","8","8","43","11","42","43","44","40","228","42","13","14","8","8","17","11","55","17","18","40","228","55","6","8","8","8","43","1","42","43","44","40","228","42","13","14","8","8","43","11","42","43","44","40","228","42","53","8","8","8","17","1","55","17","18","40","228","55","6","8","8","8","43","1","42","43","44","40","228","42","53","8","8","8","43","11","42","43","44","40","228","42","6","47","8","8","43","1","42","43","44","40","228","42","6","47","8","8","43","11","42","43","44","40","228","42","6","14","8","8","43","1","42","43","44","40","228","42","6","14","8","8","43","11","54","43","44","40","228","54","6","57","8","8","17","11","55","17","18","40","228","55","6","40","8","8","43","1","54","43","44","40","228","54","6","57","8","8","17","1","55","17","18","40","228","55","6","40","8","8","48","11","20","48","49","40","228","20","6","40","8","8","48","1","20","48","49","40","228","20","6","40","8","8","1513980.0"
"264","80","11","128","80","81","229","214","128","13","71","8","8","80","1","128","80","81","229","214","128","13","71","8","8","80","11","128","80","81","229","214","128","6","71","8","8","80","11","46","80","81","229","214","46","6","37","8","8","80","1","128","80","81","229","214","128","6","71","8","8","80","1","46","80","81","229","214","46","6","37","8","8","80","11","35","80","81","229","214","35","6","127","8","8","80","1","35","80","81","229","214","35","6","127","8","8","17","11","32","17","18","229","214","32","6","8","8","8","17","1","32","17","18","229","214","32","6","8","8","8","80","11","15","80","81","229","214","15","6","102","8","8","80","1","15","80","81","229","214","15","6","102","8","8","80","11","91","80","81","229","214","91","6","57","8","8","80","1","91","80","81","229","214","91","6","57","8","8","80","11","35","80","81","229","214","35","6","83","8","8","80","1","35","80","81","229","214","35","6","83","8","8","80","11","128","80","81","229","214","128","6","71","8","8","17","11","32","17","18","229","214","32","6","8","8","8","80","1","128","80","81","229","214","128","6","71","8","8","17","1","32","17","18","229","214","32","6","8","8","8","105120.0"
"265","140","11","54","140","142","19","230","54","13","8","8","8","140","1","54","140","142","19","230","54","13","8","8","8","140","11","54","140","142","19","230","54","6","19","8","8","140","1","54","140","142","19","230","54","6","19","8","8","43","11","54","43","44","19","230","54","13","8","8","8","43","11","54","43","44","19","230","54","13","8","8","8","43","11","54","43","44","19","230","54","6","19","8","8","43","1","54","43","44","19","230","54","13","8","8","8","43","1","54","43","44","19","230","54","13","8","8","8","43","1","54","43","44","19","230","54","6","19","8","8","17","11","32","17","18","19","230","32","6","19","8","8","17","1","32","17","18","19","230","32","6","19","8","8","21","11","20","21","22","19","230","20","6","19","8","8","21","1","20","21","22","19","230","20","6","19","8","8","0","11","20","0","3","19","230","20","6","19","8","8","0","1","20","0","3","19","230","20","6","19","8","8","104","11","109","104","105","19","230","109","13","8","8","8","104","1","109","104","105","19","230","109","13","8","8","8","104","11","109","104","105","19","230","109","6","14","8","8","104","1","109","104","105","19","230","109","6","14","8","8","245280.0"
"266","17","11","16","17","18","231","5","16","6","8","8","8","17","1","16","17","18","231","5","16","6","8","8","8","118","11","91","118","119","231","5","91","13","8","8","8","118","1","91","118","119","231","5","91","13","8","8","8","118","11","9","118","119","231","5","9","6","232","8","8","118","1","9","118","119","231","5","9","6","232","8","8","118","11","91","118","119","231","5","91","6","84","8","8","17","11","16","17","18","231","5","16","13","8","8","8","118","1","91","118","119","231","5","91","6","84","8","8","118","11","91","118","119","231","5","91","13","14","8","8","17","1","16","17","18","231","5","16","13","8","8","8","17","11","55","17","18","231","5","55","6","231","8","8","17","1","55","17","18","231","5","55","6","231","8","8","118","1","91","118","119","231","5","91","13","14","8","8","118","11","9","118","119","231","5","9","13","8","8","8","118","1","9","118","119","231","5","9","13","8","8","8","118","11","9","118","119","231","5","9","6","161","8","8","118","1","9","118","119","231","5","9","6","161","8","8","118","11","91","118","119","231","5","91","6","95","8","8","118","1","91","118","119","231","5","91","6","95","8","8","7216560.0"
"267","10","11","15","10","12","163","164","15","13","8","8","8","10","1","15","10","12","163","164","15","13","8","8","8","10","11","35","10","12","163","164","35","13","71","8","8","10","1","35","10","12","163","164","35","13","71","8","8","10","11","35","10","12","163","164","35","6","62","8","8","10","1","35","10","12","163","164","35","6","62","8","8","10","11","15","10","12","163","164","15","6","95","8","8","17","11","32","17","18","163","164","32","6","8","8","8","17","1","32","17","18","163","164","32","6","8","8","8","10","1","15","10","12","163","164","15","6","95","8","8","10","11","46","10","12","163","164","46","6","83","8","8","10","1","46","10","12","163","164","46","6","83","8","8","10","11","46","10","12","163","164","46","6","83","8","8","10","1","46","10","12","163","164","46","6","83","8","8","10","11","76","10","12","163","164","76","6","161","8","8","10","1","76","10","12","163","164","76","6","161","8","8","10","11","9","10","12","163","164","9","6","102","8","8","17","11","32","17","18","163","164","32","6","8","8","8","17","1","32","17","18","163","164","32","6","8","8","8","10","11","35","10","12","163","164","35","6","57","8","8","7030800.0"
"268","43","11","54","43","44","131","233","54","13","14","8","8","43","1","54","43","44","131","233","54","13","14","8","8","43","11","54","43","44","131","233","54","13","8","8","8","17","11","32","17","18","131","233","32","6","8","8","8","43","1","54","43","44","131","233","54","13","8","8","8","17","1","32","17","18","131","233","32","6","8","8","8","43","11","54","43","44","131","233","54","13","8","8","8","17","11","32","17","18","131","233","32","6","8","8","8","17","1","32","17","18","131","233","32","6","8","8","8","43","1","54","43","44","131","233","54","13","8","8","8","43","11","54","43","44","131","233","54","6","74","8","8","43","1","54","43","44","131","233","54","6","74","8","8","43","11","109","43","44","131","233","109","6","47","8","8","43","1","109","43","44","131","233","109","6","47","8","8","17","11","55","17","18","131","233","55","6","92","8","8","17","1","55","17","18","131","233","55","6","92","8","8","43","11","54","43","44","131","233","54","6","45","8","8","17","11","55","17","18","131","233","55","6","8","14","8","43","1","54","43","44","131","233","54","6","45","8","8","17","1","55","17","18","131","233","55","6","8","14","8","1532160.0"
"269","43","11","54","43","44","101","41","54","13","8","8","8","43","1","54","43","44","101","41","54","13","8","8","8","43","11","54","43","44","101","41","54","13","115","8","8","17","11","55","17","18","101","41","55","6","8","8","8","43","11","54","43","44","101","41","54","13","14","8","8","43","1","54","43","44","101","41","54","13","14","8","8","17","1","55","17","18","101","41","55","6","8","8","8","43","1","54","43","44","101","41","54","13","115","8","8","43","11","54","43","44","101","41","54","6","57","8","8","43","1","54","43","44","101","41","54","6","57","8","8","17","11","55","17","18","101","41","55","6","101","8","8","43","11","54","43","44","101","41","54","13","14","8","8","43","11","54","43","44","101","41","54","6","47","8","8","17","1","55","17","18","101","41","55","6","101","8","8","43","1","54","43","44","101","41","54","13","14","8","8","17","11","55","17","18","101","41","55","6","8","8","8","17","1","55","17","18","101","41","55","6","8","8","8","43","1","54","43","44","101","41","54","6","47","8","8","17","11","55","17","18","101","41","55","6","101","8","8","17","1","55","17","18","101","41","55","6","101","8","8","1561860.0"
"27","43","11","54","43","44","101","41","54","13","8","8","8","43","1","54","43","44","101","41","54","13","8","8","8","43","11","54","43","44","101","41","54","13","14","8","8","43","1","54","43","44","101","41","54","13","14","8","8","43","11","54","43","44","101","41","54","13","8","8","8","43","1","54","43","44","101","41","54","13","8","8","8","43","11","54","43","44","101","41","54","6","47","8","8","43","1","54","43","44","101","41","54","6","47","8","8","43","11","54","43","44","101","41","54","13","8","8","8","43","1","54","43","44","101","41","54","13","8","8","8","43","11","54","43","44","101","41","54","6","8","8","8","43","1","54","43","44","101","41","54","6","8","8","8","43","11","54","43","44","101","41","54","6","101","8","8","43","1","54","43","44","101","41","54","6","101","8","8","17","11","32","17","18","101","41","32","6","101","8","8","17","1","32","17","18","101","41","32","6","101","8","8","0","11","109","0","3","101","41","109","6","101","8","8","0","1","109","0","3","101","41","109","6","101","8","8","104","11","109","104","105","101","41","109","13","8","8","8","104","1","109","104","105","101","41","109","13","8","8","8","232080.0"
"271","118","11","9","118","119","147","5","9","13","8","8","8","118","11","9","118","119","147","5","9","13","8","8","8","118","1","9","118","119","147","5","9","13","8","8","8","118","1","9","118","119","147","5","9","13","8","8","8","118","11","9","118","119","147","5","9","6","102","8","8","118","1","9","118","119","147","5","9","6","102","8","8","118","11","91","118","119","147","5","91","53","8","8","8","17","11","93","17","18","147","5","93","6","8","8","8","118","1","91","118","119","147","5","91","53","8","8","8","17","1","93","17","18","147","5","93","6","8","8","8","118","11","9","118","119","147","5","9","6","97","8","8","17","11","93","17","18","147","5","93","6","57","37","8","17","1","93","17","18","147","5","93","6","57","37","8","118","1","9","118","119","147","5","9","6","97","8","8","17","11","93","17","18","147","5","93","6","235","8","8","118","11","91","118","119","147","5","91","6","56","8","8","118","1","91","118","119","147","5","91","6","56","8","8","21","11","2","21","22","147","5","2","6","97","8","8","17","1","93","17","18","147","5","93","6","235","8","8","17","11","93","17","18","147","5","93","6","234","71","8","6513540.0"
"272","26","11","31","26","28","95","30","31","13","8","8","8","26","1","31","26","28","95","30","31","13","8","8","8","26","11","76","26","28","95","30","76","13","14","8","8","26","1","76","26","28","95","30","76","13","14","8","8","26","11","76","26","28","95","30","76","6","74","8","8","26","1","76","26","28","95","30","76","6","74","8","8","26","11","31","26","28","95","30","31","6","38","8","8","17","11","32","17","18","95","30","32","6","40","71","8","26","1","31","26","28","95","30","31","6","38","8","8","17","1","32","17","18","95","30","32","6","40","71","8","48","11","20","48","49","95","30","20","6","40","8","8","48","1","20","48","49","95","30","20","6","40","8","8","17","11","32","17","18","95","30","32","6","8","8","8","21","11","20","21","22","95","30","20","6","40","8","8","21","1","20","21","22","95","30","20","6","40","8","8","17","1","32","17","18","95","30","32","6","8","8","8","0","11","20","0","3","95","30","20","6","40","8","8","0","1","20","0","3","95","30","20","6","40","8","8","24","11","135","24","25","95","30","135","13","8","8","8","24","1","135","24","25","95","30","135","13","8","8","8","158760.0"
