id,startTime,event,resource
40,1332853560,16,20
40,1332860940,16,20
40,1332918000,1,2
40,1332919800,1,2
40,1332919800,1,2
40,1332921600,1,2
40,1332921600,1,2
40,1332924300,1,2
40,1332933300,2,4
40,1332934980,2,4
41,1331786580,15,6
41,1331790300,15,6
42,1332134040,16,20
42,1332172740,16,20
42,1332181200,16,1
42,1332185700,16,1
42,1332234120,1,6
42,1332237720,1,6
42,1332243420,2,4
42,1332247920,2,4
42,1332826020,3,3
42,1332832920,3,3
42,1332840840,18,19
42,1332854040,18,19
42,1332854100,18,19
42,1332857160,18,19
42,1332857220,18,19
42,1332859380,18,19
42,1333046160,11,17
42,1333048740,11,17
42,1333054440,18,23
42,1333054800,6,7
42,1333056360,18,23
42,1333058400,6,7
42,1333080720,5,6
42,1333087380,5,6
43,1332709200,0,20
43,1332713700,0,20
44,1332417600,1,18
44,1332425160,1,18
44,1332745200,1,18
44,1332749400,1,18
45,1333054800,6,24
45,1333058400,6,24
45,1333086960,5,6
45,1333090620,5,6
46,1329419040,26,13
46,1329432120,26,13
46,1329455340,26,16
46,1329475260,26,16
46,1329627000,26,13
46,1329628620,26,13
46,1329637140,26,13
46,1329639420,26,13
46,1329659640,8,9
46,1329659700,8,9
46,1329729660,9,3
46,1329752340,9,3
46,1330603080,3,3
46,1330605780,3,3
46,1330845900,5,9
46,1330847100,5,9
46,1331114400,27,26
46,1331118000,27,26
46,1331118000,28,26
46,1331125200,28,26
46,1331143200,28,27
46,1331173800,28,27
46,1331202420,8,9
46,1331214840,8,9
46,1331288400,3,3
46,1331288460,2,3
46,1331290440,2,3
46,1331292900,3,3
46,1331416800,6,7
46,1331420400,6,7
46,1331445600,5,9
46,1331446080,5,9
47,1329602400,6,7
47,1329606000,6,7
47,1329627600,5,18
47,1329633600,5,18
48,1331483760,26,13
48,1331500320,26,13
48,1331528400,26,16
48,1331542800,26,16
48,1331542800,26,16
48,1331560440,26,16
48,1331573100,26,13
48,1331589600,6,7
48,1331593200,6,7
48,1331597040,26,13
48,1331614800,8,18
48,1331618400,8,18
48,1331626980,25,28
48,1331637600,5,18
48,1331640000,25,28
48,1331640180,5,18
49,1326268800,29,29
49,1326274200,29,29
49,1326780000,30,26
49,1326805200,30,26
49,1330207200,5,18
49,1330207200,31,18
49,1330207200,6,30
49,1330210800,6,30
49,1330211700,5,18
49,1330211700,31,18
49,1330256280,32,18
49,1330256340,5,18
49,1330257600,5,18
49,1330260780,32,18
50,1328133600,9,9
50,1328133600,2,9
50,1328133600,4,9
50,1328138100,9,9
50,1328138100,4,9
50,1328138100,2,9
50,1328168760,5,9
50,1328168820,5,9
51,1325523600,14,17
51,1325526600,14,17
51,1325526600,14,17
51,1325529900,14,17
51,1325689800,5,18
51,1325692020,5,18
51,1325743500,5,18
51,1325745600,5,18
51,1325800800,6,7
51,1325804400,6,7
52,1325628000,15,6
52,1325632500,15,6
52,1325826000,33,31
52,1325842200,33,31
52,1325998800,5,6
52,1326010260,5,6
52,1326232800,6,7
52,1326236400,6,7
53,1325826660,26,16
53,1325843760,26,16
53,1325843760,10,16
53,1325846280,10,16
53,1325846280,10,16
53,1325850780,10,16
53,1326006480,10,16
53,1326015360,1,9
53,1326016740,1,9
53,1326029940,10,16
53,1326030300,1,9
53,1326034800,1,9
53,1326174660,2,4
53,1326175920,2,4
53,1326176700,2,3
53,1326179400,2,3
53,1326179700,3,4
53,1326184380,3,4
53,1326195360,5,9
53,1326201240,5,9
53,1326276240,5,9
53,1326280740,5,9
53,1326405600,6,7
53,1326409200,6,7
54,1329760800,7,12
54,1329774600,7,12
54,1329774600,7,12
54,1329799800,7,12
54,1329852780,7,12
54,1329875760,7,12
54,1329875820,7,12
54,1329885240,7,12
54,1329937920,7,12
54,1329972060,7,12
54,1329976200,1,9
54,1329980880,1,9
54,1330319340,5,9
54,1330320240,5,9
54,1330320300,1,9
54,1330320360,1,9
54,1330521780,2,5
54,1330522920,2,5
54,1330557360,3,22
54,1330562040,3,22
54,1331033700,5,9
54,1331038260,5,9
54,1331043840,5,9
54,1331043900,5,9
54,1331043960,17,9
54,1331044200,17,9
54,1331071200,6,7
54,1331074800,6,7
55,1329775200,3,25
55,1329779700,3,25
56,1326060000,6,24
56,1326063600,6,24
56,1326088800,5,18
56,1326095160,5,18
56,1326096060,8,18
56,1326101880,8,18
56,1326183060,8,18
56,1326190260,8,18
56,1327209240,26,8
56,1327209300,26,8
56,1327356000,5,18
56,1327356000,5,18
56,1327356000,6,24
56,1327359600,6,24
56,1327360500,5,18
56,1327360500,5,18
56,1327404600,5,18
56,1327409100,5,18
56,1327411800,5,18
56,1327413600,5,18
56,1330552800,6,7
56,1330556400,6,7
56,1330585200,5,18
56,1330587000,5,18
56,1332419400,5,18
56,1332421440,5,18
57,1330267740,26,13
57,1330281780,26,13
57,1330284000,26,13
57,1330287360,26,13
57,1330287360,26,13
57,1330290420,26,13
57,1330290420,26,13
57,1330295280,26,32
57,1330295340,26,13
57,1330295400,26,13
57,1330296120,26,13
57,1330318680,26,32
57,1330318680,26,33
57,1330350300,26,33
57,1330352040,26,13
57,1330353360,26,13
57,1330366020,26,32
57,1330405080,26,32
57,1330405500,26,33
57,1330436520,26,33
57,1330439520,26,13
57,1330449720,26,13
57,1330452000,26,32
57,1330490400,26,32
57,1330492800,26,33
57,1330495200,8,18
57,1330497600,8,18
57,1330514400,8,18
57,1330515300,8,18
57,1330515540,2,5
57,1330520520,2,5
57,1330522800,26,33
57,1330524420,8,18
57,1330531200,8,18
57,1330531200,26,13
57,1330543500,26,13
57,1330543500,26,13
57,1330543680,26,32
57,1330547220,26,13
57,1330553520,26,13
57,1330557000,26,32
57,1330557840,26,13
57,1330607040,8,18
57,1330610460,8,18
57,1330644240,26,32
57,1330644300,26,13
57,1330646340,26,13
57,1330664400,26,32
57,1330932660,26,32
57,1330958220,26,32
57,1331098200,8,18
57,1331102400,8,18
57,1331190120,8,18
57,1331197380,8,18
57,1331214480,26,32
57,1331222700,26,32
57,1331410020,26,32
57,1331438880,26,32
57,1332367200,6,7
57,1332370800,6,7
57,1332415800,5,18
57,1332419400,5,18
57,1332683820,26,13
57,1332697980,26,13
57,1332697980,26,13
57,1332706380,26,13
57,1332706440,26,13
57,1332717600,26,13
57,1332781200,26,32
57,1332820500,26,32
57,1332823140,26,33
57,1332858360,26,33
57,1332878820,26,32
57,1332906900,26,32
57,1332927420,26,33
57,1332939180,26,33
57,1332960180,26,32
57,1332988440,26,32
57,1332994260,26,33
57,1333024380,26,33
58,1332099720,19,14
58,1332116040,19,14
58,1332134400,19,11
58,1332149400,1,18
58,1332151920,19,11
58,1332151920,19,11
58,1332153420,1,18
58,1332165660,19,11
58,1332168000,19,21
58,1332172140,19,21
58,1332179820,19,16
58,1332192480,19,16
58,1332205380,19,14
58,1332218400,19,14
58,1332221100,19,11
58,1332242940,19,11
58,1332247020,1,18
58,1332252000,1,18
58,1332305100,1,18
58,1332306960,1,18
58,1332998760,2,3
58,1333002000,2,3
58,1333002000,3,3
58,1333004400,3,15
58,1333007280,3,3
58,1333007340,3,3
58,1333007880,3,15
58,1333007880,13,15
58,1333007940,13,15
58,1333012380,13,15
58,1333014660,3,3
58,1333020900,13,15
58,1333020960,13,15
58,1333025160,13,15
58,1333032780,3,17
58,1333046160,3,17
58,1333054800,6,24
58,1333058400,6,24
58,1333086000,5,18
58,1333091820,5,18
59,1327986000,15,18
59,1327986180,15,18
59,1327987800,15,18
59,1327987800,15,18
60,1325658000,3,3
60,1325665500,3,3
60,1326021660,18,23
60,1326028080,18,23
60,1326028140,18,23
60,1326031020,18,23
60,1326031140,18,19
60,1326053580,18,19
60,1326776400,5,2
60,1326782400,5,2
60,1326783600,5,2
60,1326797400,5,2
60,1326862800,5,2
60,1326866400,5,2
60,1326866400,5,2
60,1326868800,5,2
60,1329046920,34,15
60,1329051300,34,15
60,1329084000,6,7
60,1329087600,6,7
60,1329117300,5,2
60,1329120900,5,2
60,1333054800,3,2
60,1333059300,3,2
61,1325455200,4,5
61,1325472600,4,5
61,1325491200,18,19
61,1325494800,18,19
61,1326315060,34,15
61,1326318420,34,15
61,1326607680,34,15
61,1326615180,3,4
61,1326615600,3,3
61,1326627000,34,15
61,1326633120,3,4
61,1326641220,3,3
61,1326689820,34,15
61,1326701640,35,19
61,1326703620,34,15
61,1326721380,35,19
61,1326724380,35,23
61,1326750000,35,23
61,1326750720,36,17
61,1326775020,36,17
61,1326775980,35,19
61,1326808980,35,19
61,1326948660,35,19
61,1326963120,35,19
61,1327043460,34,15
61,1327056840,34,15
61,1327327740,34,15
61,1327328280,34,15
61,1327413960,34,15
61,1327421220,34,15
61,1327500600,34,15
61,1327519620,34,15
61,1327818060,34,15
61,1327822140,34,15
61,1327900320,34,15
61,1327901400,34,15
61,1328774520,34,17
61,1328777340,34,17
61,1329383460,34,15
61,1329401400,34,15
61,1331126400,34,17
61,1331136000,34,17
61,1331141400,34,15
61,1331156100,34,15
61,1331183220,34,17
61,1331214900,34,17
61,1331215080,34,15
61,1331239560,34,15
61,1331269800,34,17
61,1331288400,34,17
61,1331445720,34,15
61,1331473260,34,15
61,1331474880,34,17
61,1331486700,34,17
61,1331529660,34,15
61,1331535840,34,15
61,1331548740,34,15
61,1331560380,34,15
61,1331563020,1,6
61,1331563500,1,6
61,1331676000,3,25
61,1331676000,2,25
61,1331676000,4,25
61,1331676000,15,25
61,1331680500,3,25
61,1331680500,15,25
61,1331680500,4,25
61,1331680500,2,25
62,1326301140,34,15
62,1326315060,34,15
62,1326438000,5,2
62,1326441600,5,2
62,1326578400,6,7
62,1326582000,6,7
62,1329727500,11,17
62,1329735000,11,17
62,1329894000,5,2
62,1329901200,5,2
62,1329948000,6,7
62,1329951600,6,7
62,1329973200,5,2
62,1329975600,5,2
63,1326851460,16,0
63,1326857460,16,0
63,1326857520,16,0
63,1326861540,16,0
63,1326862860,16,20
63,1326869040,16,20
63,1326909360,16,0
63,1326910320,16,0
63,1326910320,16,0
63,1326933060,0,0
63,1326943980,0,0
63,1326948360,16,0
63,1326950520,16,20
63,1326952680,0,1
63,1326954420,16,20
63,1326980520,16,20
63,1326986940,0,1
63,1326988620,16,20
63,1326995880,16,0
63,1326995880,0,0
63,1326995940,0,0
63,1326995940,16,0
63,1327035240,16,0
63,1327035240,16,0
63,1327044120,0,1
63,1327063920,0,1
63,1327143180,16,14
63,1327143240,0,14
63,1327172100,0,14
63,1327182840,16,14
63,1327183200,0,0
63,1327183320,16,12
63,1327184100,0,12
63,1327187700,0,0
63,1327206660,0,12
63,1327206720,16,12
63,1327208400,1,2
63,1327214400,1,2
63,1327215600,1,2
63,1327216080,16,20
63,1327217280,16,0
63,1327220880,16,0
63,1327225560,0,0
63,1327229400,1,2
63,1327231200,1,2
63,1327236000,1,2
63,1327240380,16,1
63,1327240560,0,1
63,1327240620,0,0
63,1327243560,16,20
63,1327254780,16,1
63,1327255020,0,1
63,1327255740,16,14
63,1327255800,0,14
63,1327292400,16,14
63,1327292520,0,14
63,1327294620,0,0
63,1327305960,2,4
63,1327310520,2,4
63,1327317600,1,2
63,1327325400,1,2
63,1327327560,0,0
63,1327327740,0,1
63,1327342380,0,1
63,1327342680,0,14
63,1327356000,2,4
63,1327356000,2,4
63,1327356000,2,4
63,1327360500,2,4
63,1327360500,2,4
63,1327360500,2,4
63,1327379280,0,14
63,1327381200,1,2
63,1327381200,0,0
63,1327387200,1,2
63,1327388400,1,2
63,1327395060,0,0
63,1327395060,0,0
63,1327395120,0,0
63,1327402200,1,2
63,1327404000,1,2
63,1327407900,0,0
63,1327409280,0,1
63,1327410000,1,2
63,1327410000,1,2
63,1327411200,1,2
63,1327413480,0,0
63,1327430880,0,1
63,1327442040,0,14
63,1327465620,0,14
63,1327467780,0,0
63,1327495740,2,3
63,1327495800,2,3
63,1327497660,2,4
63,1327499220,2,4
63,1327500000,0,1
63,1327500300,0,0
63,1327515720,0,1
63,1327515840,0,14
63,1327552980,0,14
63,1327553040,0,0
63,1327564800,1,2
63,1327575000,1,2
63,1327576800,1,2
63,1327579200,1,2
63,1327585080,0,1
63,1327586460,0,0
63,1327588620,16,1
63,1327588680,0,1
63,1327588680,16,1
63,1327588740,16,1
63,1327614240,16,1
63,1327621440,16,14
63,1327621500,16,14
63,1327621500,0,14
63,1327638060,0,14
63,1327647600,1,2
63,1327661040,1,2
63,1327826580,2,4
63,1327834440,2,4
63,1327836000,1,2
63,1327848720,1,2
63,1327901580,16,1
63,1327901820,0,1
63,1327904880,2,3
63,1327905300,16,1
63,1327908840,2,3
63,1327935420,2,3
63,1327935480,2,3
63,1327959480,0,1
63,1327986000,1,2
63,1327986840,1,2
63,1328072400,1,2
63,1328074200,1,2
63,1328074200,1,2
63,1328074200,16,2
63,1328075400,16,2
63,1328080740,1,2
63,1329121800,1,2
63,1329130200,1,2
63,1329316980,3,3
63,1329319560,3,3
63,1329371940,18,19
63,1329392280,3,3
63,1329392340,18,19
63,1329392340,3,3
63,1329632460,3,3
63,1329654480,3,3
63,1329895740,3,3
63,1329922740,3,3
63,1329949620,18,5
63,1329972360,18,5
63,1329972960,18,22
63,1329973020,18,22
63,1329975480,3,4
63,1329980940,3,3
63,1329992760,3,3
63,1329993900,3,4
63,1330036380,18,5
63,1330058100,18,5
63,1330059540,18,22
63,1330077120,18,22
63,1330200300,18,17
63,1330231020,18,17
63,1330241280,18,19
63,1330250400,5,2
63,1330253400,5,2
63,1330255200,5,2
63,1330264440,18,19
63,1330272120,5,2
63,1330280700,18,22
63,1330306440,18,22
63,1330306800,18,23
63,1330317960,18,23
63,1330318200,18,19
63,1330318800,5,2
63,1330324800,5,2
63,1330329600,5,2
63,1330342440,18,19
63,1330342500,18,19
63,1330344960,18,19
63,1330351920,5,2
63,1330380000,6,7
63,1330383600,6,7
63,1330405200,5,2
63,1330411200,5,2
63,1330412400,5,2
63,1330422600,5,2
63,1330424880,3,4
63,1330428000,5,2
63,1330429680,18,19
63,1330430880,3,4
63,1330431060,3,3
63,1330435560,3,3
63,1330439940,18,19
63,1330440000,16,19
63,1330440060,18,19
63,1330444500,16,19
63,1330444920,5,2
63,1330447860,18,19
63,1330453200,18,22
63,1330466400,6,7
63,1330466400,3,4
63,1330470000,6,7
63,1330470300,18,22
63,1330470900,3,4
63,1330471680,18,23
63,1330489980,18,23
63,1330491600,5,2
63,1330497000,5,2
63,1330499640,18,19
63,1330502400,5,2
63,1330507800,5,2
63,1330514400,5,2
63,1330518000,5,2
63,1330518000,5,2
63,1330520400,5,2
63,1330520400,5,2
63,1330523100,5,2
63,1330523100,5,2
63,1330523580,18,19
63,1330524240,3,3
63,1330524720,5,2
63,1330532040,3,3
63,1330540620,18,23
63,1330552800,3,4
63,1330552800,3,4
63,1330557300,3,4
63,1330557300,3,4
63,1330567620,18,23
63,1330568400,18,22
63,1330577160,18,22
63,1330578120,18,19
63,1330586640,3,3
63,1330600800,5,2
63,1330604700,5,2
63,1330610220,18,19
63,1330613160,3,3
63,1330627860,18,23
63,1330639200,6,7
63,1330639200,3,4
63,1330642800,6,7
63,1330643700,3,4
63,1330662780,18,23
63,1330679700,3,3
63,1330684200,3,3
63,1330805520,18,5
63,1330836360,18,5
63,1330837200,5,2
63,1330839000,5,2
63,1330842180,3,3
63,1330849680,18,22
63,1330853640,3,3
63,1330863600,5,2
63,1330872960,34,17
63,1330875780,34,17
63,1330875780,3,3
63,1330875840,3,3
63,1330876080,18,22
63,1330876800,5,2
63,1330884540,18,19
63,1330898400,3,4
63,1330898400,2,4
63,1330902900,3,4
63,1330902900,2,4
63,1330922940,18,19
63,1330923600,5,2
63,1330923660,34,17
63,1330924620,18,22
63,1330927860,3,3
63,1330929600,5,2
63,1330930800,5,2
63,1330940340,3,3
63,1330944600,5,2
63,1330946520,3,4
63,1330951620,3,4
63,1330951800,5,2
63,1330955580,18,22
63,1330955820,3,4
63,1330960320,34,17
63,1330960320,3,4
63,1330963320,5,2
63,1330971000,18,19
63,1330980780,18,19
63,1330980840,18,5
63,1331000580,18,5
63,1331000640,18,19
63,1331007540,18,19
63,1331007600,18,19
63,1331008980,18,19
63,1331041800,18,23
63,1331048520,18,23
63,1331057400,18,19
63,1331095680,18,19
63,1331096280,18,22
63,1331134560,18,22
63,1331143800,18,19
63,1331154420,18,19
63,1331154480,18,19
63,1331155500,18,19
63,1331566200,34,17
63,1331571480,34,17
63,1332069600,5,2
63,1332079320,34,17
63,1332079800,5,2
63,1332080160,34,17
63,1332133200,5,2
63,1332136800,5,2
63,1332194400,6,7
63,1332198000,6,7
63,1332231300,5,2
63,1332240600,5,2
63,1332280800,6,7
63,1332284400,6,7
63,1332334800,5,2
63,1332345660,5,2
63,1332394200,5,2
63,1332398400,5,2
63,1332399600,5,2
63,1332413400,5,2
63,1332415200,5,2
63,1332432240,5,2
63,1332478800,5,2
63,1332484800,5,2
63,1332486000,5,2
63,1332491400,5,2
63,1332655200,5,2
63,1332669000,5,2
63,1332670800,5,2
63,1332678600,5,2
63,1332701760,34,17
63,1332708060,34,17
63,1332774360,34,17
63,1332775260,34,17
63,1332780300,34,17
63,1332786180,34,17
63,1332828000,5,2
63,1332829800,5,2
63,1332833100,34,15
63,1332837600,34,15
63,1332847200,11,15
63,1332852600,11,15
63,1332882000,6,7
63,1332885600,6,7
63,1333029600,5,2
63,1333033500,5,2
63,1333054800,6,24
63,1333058400,6,24
63,1333083600,5,2
63,1333084320,5,2
64,1326100080,1,9
64,1326100260,1,9
64,1331042700,11,17
64,1331048700,11,17
64,1331127900,5,9
64,1331132100,5,9
64,1331132280,1,9
64,1331136780,1,9
64,1331157600,6,7
64,1331161200,6,7
64,1331888460,1,9
64,1331888520,1,9
64,1332194400,19,25
64,1332198900,19,25
64,1332679500,2,3
64,1332684000,2,3
64,1332829980,3,4
64,1332830040,3,4
64,1332831840,1,9
64,1332860460,1,9
64,1332882000,6,7
64,1332885600,6,7
64,1332932160,4,15
64,1332933180,4,15
64,1332933540,5,9
64,1332945240,5,9
65,1325541600,17,10
65,1325546100,17,10
65,1325689140,34,17
65,1325694660,34,17
65,1325714400,6,7
65,1325714400,6,7
65,1325718000,6,7
65,1325718000,6,7
65,1325748600,5,18
65,1325751180,5,18
65,1325755800,1,18
65,1325767200,1,18
65,1326006000,1,18
65,1326014040,1,18
65,1326019200,2,3
65,1326022620,2,3
65,1327557600,3,3
65,1327564800,3,3
65,1327914000,5,18
65,1327918680,5,18
65,1332659700,5,18
65,1332663000,5,18
65,1332676020,3,3
65,1332677940,3,3
65,1332724800,18,23
65,1332734520,18,23
65,1332734640,18,19
65,1332743580,18,19
65,1332743640,18,19
65,1332750540,18,19
65,1332750540,18,19
65,1332760560,18,19
65,1332760560,18,19
65,1332767640,18,19
65,1332914400,5,18
65,1332946920,5,18
65,1333011600,5,18
65,1333025400,5,18
65,1333054800,6,24
65,1333058400,6,24
65,1333083600,5,18
65,1333086000,5,18
66,1325480400,3,4
66,1325489400,3,4
66,1326194700,4,23
66,1326203340,4,23
66,1326210240,4,19
66,1326218640,4,19
66,1326218700,4,5
66,1326257520,4,5
66,1326257820,4,23
66,1326290040,4,23
66,1326290040,4,19
66,1326304740,4,19
66,1326304800,4,5
66,1326343440,4,5
66,1326344340,4,23
66,1326376260,4,23
66,1326377040,4,15
66,1326404520,4,15
66,1326406860,4,5
66,1326417480,4,5
66,1326622860,4,5
66,1326633240,3,4
66,1326635820,3,4
66,1326636540,4,5
66,1326637140,4,23
66,1326663180,4,17
66,1326663540,4,23
66,1326683820,4,17
66,1326734880,4,23
66,1326741600,4,23
66,1326741660,4,23
66,1326750000,4,23
66,1326960660,5,6
66,1326981720,5,6
66,1327220040,5,6
66,1327240860,5,6
66,1327305900,5,6
66,1327327260,5,6
66,1327391460,5,6
66,1327413120,5,6
66,1327442400,6,7
66,1327446000,6,7
66,1327478460,5,6
66,1327485660,5,6
66,1327639740,5,6
66,1327644000,5,6
66,1327788000,4,23
66,1327792500,4,23
66,1327812600,5,6
66,1327813500,5,6
66,1327813500,5,6
66,1327814040,5,6
66,1327822500,5,6
66,1327825440,5,6
66,1327826160,5,6
66,1327832340,5,6
66,1327837320,5,6
66,1327837440,5,6
66,1327874400,6,7
66,1327878000,6,7
66,1327960800,6,30
66,1327964400,6,30
66,1328738400,6,24
66,1328742000,6,24
66,1328763000,5,6
66,1328773860,5,6
66,1330293600,2,3
66,1330298100,2,3
67,1325499300,2,3
67,1325499600,3,4
67,1325501400,3,4
67,1325503200,3,4
67,1325505600,2,3
67,1325512800,3,4
67,1325512800,3,3
67,1325516400,3,3
67,1326791880,1,9
67,1326792120,1,9
67,1327813200,27,26
67,1327834800,27,26
67,1328091840,4,5
67,1328099640,4,5
67,1328099640,4,5
67,1328111940,4,5
67,1328120640,4,22
67,1328158020,4,22
67,1328158920,4,5
67,1328167140,5,9
67,1328167380,5,9
67,1328169420,4,5
67,1328171760,4,5
67,1328171880,2,3
67,1328172000,2,3
67,1328182140,3,3
67,1328182200,3,3
67,1328182260,4,5
67,1328182320,4,5
67,1328183700,4,5
67,1328205480,4,22
67,1328223300,4,22
67,1328258160,5,9
67,1328266440,5,9
67,1328388300,4,5
67,1328392800,4,5
67,1328397300,4,5
67,1328417580,4,5
67,1328419680,5,9
67,1328434320,5,9
67,1328443440,5,9
67,1328443620,5,9
67,1328444100,1,9
67,1328444160,1,9
67,1328444220,1,9
67,1328444280,1,9
67,1328445540,5,9
67,1328445780,1,9
67,1328445780,1,9
67,1328445840,5,9
67,1328479200,6,7
67,1328482800,6,7
67,1328505240,5,9
67,1328544060,5,9
67,1328565600,6,24
67,1328569200,6,24
67,1328615280,5,9
67,1328619780,5,9
68,1325455200,1,2
68,1325459700,1,2
68,1325502000,1,2
68,1325505600,1,2
68,1325505600,1,2
68,1325513400,1,2
68,1325566800,5,2
68,1325588400,5,2
68,1325664000,5,2
68,1325674200,5,2
68,1325714400,6,7
68,1325718000,6,7
69,1327913940,16,1
69,1327932600,16,1
69,1327935600,1,2
69,1327939500,1,2
69,1327945800,0,0
69,1327984800,0,0
69,1328014200,1,2
69,1328019000,1,2
69,1328077620,2,3
69,1328080740,2,3
69,1329688800,3,4
69,1329693300,3,4
69,1329744060,3,4
69,1329746340,3,4
69,1329816600,4,23
69,1329822000,4,23
69,1329834120,4,15
69,1329847800,4,15
69,1329847800,4,5
69,1329875100,4,5
69,1329925740,37,6
69,1329930240,37,6
69,1329948000,6,7
69,1329948000,6,7
69,1329951600,6,7
69,1329951600,6,7
69,1329978960,37,6
69,1329982560,37,6
69,1329982620,5,6
69,1329987120,5,6
70,1326146400,6,7
70,1326150000,6,7
70,1326198600,5,6
70,1326203100,5,6
70,1327828740,1,6
70,1327837320,1,6
70,1329084000,5,6
70,1329088500,5,6
70,1329203880,1,6
70,1329210600,1,6
71,1326261600,29,29
71,1326268800,29,29
71,1326269280,1,18
71,1326272940,1,18
71,1328601240,7,10
71,1328624220,7,10
71,1328677500,1,18
71,1328678220,7,10
71,1328683200,1,18
71,1328683260,7,10
71,1328683380,7,10
71,1328708760,7,10
71,1328724840,7,12
71,1328725020,7,12
71,1328763600,1,18
71,1328764320,7,10
71,1328769600,1,18
71,1328775180,7,10
71,1328775360,7,8
71,1328795760,7,8
71,1328811240,7,12
71,1328849100,7,12
71,1328849640,7,8
71,1328859420,1,18
71,1328863200,1,18
71,1328871180,7,8
71,1328991000,7,10
71,1329021420,7,10
71,1329022260,7,8
71,1329023160,7,8
71,1329030000,7,8
71,1329055140,7,8
71,1329055620,7,10
71,1329061320,1,18
71,1329062580,1,18
71,1329081840,7,10
71,1329083280,7,11
71,1329108060,7,11
71,1329110160,7,8
71,1329111000,1,18
71,1329118800,1,18
71,1329119340,1,18
71,1329120120,1,18
71,1329136440,7,8
71,1329136620,7,8
71,1329138000,1,18
71,1329141480,7,8
71,1329141720,1,18
71,1329142740,7,10
71,1329148680,7,10
71,1329148860,7,10
71,1329168180,7,10
71,1329169560,7,0
71,1329194760,7,0
71,1329195720,7,8
71,1329209040,1,18
71,1329219060,7,8
71,1329219120,7,8
71,1329219180,7,8
71,1329219300,1,18
71,1329223620,7,8
71,1329232860,7,8
71,1329235260,7,10
71,1329242280,7,10
71,1329242340,7,0
71,1329280800,7,0
71,1329281640,7,8
71,1329310680,1,18
71,1329311340,7,8
71,1329314400,1,18
71,1329315360,7,10
71,1329341340,7,10
71,1329341580,7,0
71,1329367440,7,0
71,1329369000,7,8
71,1329375900,7,8
71,1329375960,7,8
71,1329381000,1,18
71,1329381060,7,18
71,1329385560,7,8
71,1329385560,7,18
71,1329386400,32,34
71,1329389400,1,18
71,1329407640,32,34
71,1329453360,32,34
71,1329463800,5,18
71,1329467400,5,18
71,1329474960,32,34
71,1329630300,7,34
71,1329669960,7,34
71,1329670080,32,34
71,1329678000,32,34
71,1329741120,32,34
71,1329746760,32,34
71,1329768420,32,35
71,1329798540,32,35
71,1329804600,32,34
71,1329817200,32,34
71,1329823800,32,34
71,1329832800,32,34
71,1329837300,7,36
71,1329837360,32,36
71,1329841800,7,36
71,1329846600,32,36
71,1329846720,32,36
71,1329847320,32,35
71,1329850800,32,36
71,1329883560,32,35
71,1329885900,32,34
71,1329891000,32,34
71,1329898200,32,34
71,1329919200,32,34
71,1329933960,32,35
71,1329971460,32,35
71,1329972300,32,34
71,1329984000,32,34
71,1329987600,32,34
71,1329991200,32,34
71,1330000200,32,34
71,1330005600,32,34
71,1330020360,32,35
71,1330057800,32,35
71,1330207200,6,30
71,1330210800,6,30
71,1330245000,5,18
71,1330257840,5,18
72,1326183240,17,10
72,1326185640,17,10
72,1326258960,17,10
72,1326291600,1,18
72,1326292080,17,10
72,1326297120,1,18
72,1326344700,17,10
72,1326364920,1,18
72,1326376260,1,18
72,1326382920,17,10
72,1326394140,17,12
72,1326428880,17,12
72,1326430320,17,8
72,1326445200,1,18
72,1326450600,1,18
72,1326451680,17,8
72,1326451680,17,10
72,1326524400,17,10
72,1326524400,38,0
72,1326538800,38,0
72,1326578100,17,10
72,1326590220,17,10
72,1326610800,1,18
72,1326611880,24,8
72,1326637500,24,8
72,1326637560,24,8
72,1326642720,24,8
72,1326643080,1,18
72,1326690180,24,8
72,1326700800,1,18
72,1326702600,1,18
72,1326722280,24,8
72,1326723720,24,12
72,1326728880,24,12
72,1326728940,24,12
72,1326729000,24,12
72,1326776400,8,18
72,1326782400,8,18
72,1327325400,2,3
72,1327326960,2,3
72,1327356000,3,4
72,1327360500,3,4
72,1327385640,3,3
72,1327388400,5,18
72,1327396980,3,3
72,1327402200,5,18
72,1327405200,5,18
72,1327420920,5,18
72,1327474800,5,18
72,1327500060,5,18
72,1327554360,5,18
72,1327565220,5,18
72,1327587720,34,15
72,1327594560,34,15
72,1327647600,5,18
72,1327651200,5,18
72,1328245200,5,18
72,1328263200,5,18
72,1328479200,6,7
72,1328479200,6,7
72,1328482800,6,7
72,1328482800,6,7
72,1328565600,6,7
72,1328565600,6,7
72,1328569200,6,7
72,1328569200,6,7
73,1328004000,1,18
73,1328015100,1,18
73,1328392800,9,4
73,1328397300,9,4
73,1328427660,3,3
73,1328433480,3,3
73,1328438580,3,3
73,1328440680,9,4
73,1328452680,3,3
73,1328456580,9,4
73,1328507640,9,4
73,1328510220,9,4
73,1328819460,18,19
73,1328824200,18,19
73,1328851500,18,23
73,1328860320,18,23
73,1328860380,18,23
73,1328870640,18,23
73,1328990640,18,17
73,1329022380,18,17
73,1329026280,18,5
73,1329054660,18,5
73,1329055920,15,18
73,1329061200,15,18
73,1329256800,6,7
73,1329260400,6,7
73,1329304800,5,18
73,1329307500,5,18
74,1326799200,1,2
74,1326808740,1,2
74,1329646320,34,17
74,1329653340,34,17
74,1329657300,5,6
74,1329660060,5,6
74,1329775200,6,7
