,id,timestamp,state,resource,next_state,next_time,next_dur,elapsed_time,total_time,remaining_time,history
2481,110,1327836660,4,19,4,1327849800,13140,2295060,5579400,3284340,1_1_0_0_1_1_1_1_2_2_2_2_4_4_4_4_4_4_4_4_4_4_4_4_4_4_4_4_4_4_4_4_4_4_4_4_4_4_4_4_4_4_4_4_4_4_4_4_4
2482,143,1327837200,10,16,1,1327837380,180,366120,1898460,1532340,10_10_10_1_10_1_10_1_1_10_10_10_10_10_1_1_10_1_10
2483,70,1327837320,1,6,5,1329084000,1246680,1690920,3064200,1373280,6_6_5_5_1_1
2484,66,1327837320,5,6,5,1327837440,120,2356920,4817700,2460780,3_3_4_4_4_4_4_4_4_4_4_4_4_4_4_4_4_4_4_4_4_3_3_4_4_4_4_4_4_4_4_4_5_5_5_5_5_5_5_5_6_6_5_5_5_5_4_4_5_5_5_5_5_5_5_5_5
2485,143,1327837380,1,18,10,1327837560,180,366300,1898460,1532160,10_10_10_1_10_1_10_1_1_10_10_10_10_10_1_1_10_1_10_1
2486,66,1327837440,5,6,6,1327874400,36960,2357040,4817700,2460660,3_3_4_4_4_4_4_4_4_4_4_4_4_4_4_4_4_4_4_4_4_3_3_4_4_4_4_4_4_4_4_4_5_5_5_5_5_5_5_5_6_6_5_5_5_5_4_4_5_5_5_5_5_5_5_5_5_5
2487,143,1327837560,10,16,10,1327845360,7800,366480,1898460,1531980,10_10_10_1_10_1_10_1_1_10_10_10_10_10_1_1_10_1_10_1_10
2488,98,1327837980,3,3,3,1327838040,60,2098560,7319880,5221320,34_34_2_2_35_35_34_34_2_2_3_3_3_3_3_3_18_18_3_3_3_18_3_3_3_18_18_18_18_3_3_18_18_18_18_18_18_18_18_3_3_18_39_3_3_39_3
2489,98,1327838040,3,4,3,1327842360,4320,2098620,7319880,5221260,34_34_2_2_35_35_34_34_2_2_3_3_3_3_3_3_18_18_3_3_3_18_3_3_3_18_18_18_18_3_3_18_18_18_18_18_18_18_18_3_3_18_39_3_3_39_3_3
2490,98,1327842360,3,3,3,1327844460,2100,2102940,7319880,5216940,34_34_2_2_35_35_34_34_2_2_3_3_3_3_3_3_18_18_3_3_3_18_3_3_3_18_18_18_18_3_3_18_18_18_18_18_18_18_18_3_3_18_39_3_3_39_3_3_3
2491,1,1327842360,9,3,9,1327929540,87180,1065900,1447140,381240,7_8_7_8_7_7_7_7_7_7_7_7_7_7_7_7_7_7_7_7_7_7_7_7_7_7_7_7_7_7_8_8_2_2_2_2_2_2_9_9_9_9
2492,98,1327844460,3,4,4,1327872000,27540,2105040,7319880,5214840,34_34_2_2_35_35_34_34_2_2_3_3_3_3_3_3_18_18_3_3_3_18_3_3_3_18_18_18_18_3_3_18_18_18_18_18_18_18_18_3_3_18_39_3_3_39_3_3_3_3
2493,135,1327844700,19,14,19,1327846740,2040,1770300,5649480,3879180,19_19_19_19_19_19_19_19_19_19_19_19_1_19_1_19_19_19_1_1_1_1_19_19_19_19_19_19_1_1_1_1_19_19_19_19_19_19_19_19
2494,156,1327844700,16,14,16,1327845720,1020,445980,2639280,2193300,16_16_16_16_16_16_16_16_16_16_16_1_1_1_16_1_16_16_16_16_16_16_1_1_1_1_16_16
2495,144,1327845300,5,18,6,1327874400,29100,1740300,1807260,66960,10_10_10_1_10_10_1_10_10_10_1_10_10_1_10_1_1_10_1_1_2_3_3_2_18_18_18_18_13_13_13_13_5_5_5_5_5_5
2496,143,1327845360,10,16,10,1327860540,15180,374280,1898460,1524180,10_10_10_1_10_1_10_1_1_10_10_10_10_10_1_1_10_1_10_1_10_10
2497,103,1327845360,14,15,14,1327901400,56040,2044380,4719960,2675580,19_19_19_19_19_19_19_1_1_19_19_19_19_1_1_19_19_19_19_19_1_1_2_2_9_2_2_9_9_9_9_9_14_14
2498,23,1327845480,24,12,24,1327846260,780,307200,1894920,1587720,24_24_24_24_8_8_24_24_24_24_24_24_24_24
2499,102,1327845600,13,17,13,1327872600,27000,549840,3198240,2648400,43_43_43_43_16_16_8_1_16_1_8_16_16_16_2_2_3_3_13_13_13
2500,156,1327845720,16,20,16,1327873440,27720,447000,2639280,2192280,16_16_16_16_16_16_16_16_16_16_16_1_1_1_16_1_16_16_16_16_16_16_1_1_1_1_16_16_16
2501,23,1327846260,24,8,24,1327867140,20880,307980,1894920,1586940,24_24_24_24_8_8_24_24_24_24_24_24_24_24_24
2502,135,1327846740,19,20,19,1327859820,13080,1772340,5649480,3877140,19_19_19_19_19_19_19_19_19_19_19_19_1_19_1_19_19_19_1_1_1_1_19_19_19_19_19_19_1_1_1_1_19_19_19_19_19_19_19_19_19
2503,108,1327848180,25,3,2,1327848240,60,1132320,3191940,2059620,1_1_1_17_1_17_17_17_17_17_17_17_1_1_17_17_7_7_17_17_1_1_1_1_17_17_1_1_17_17_41_41_1_1_1_1_25
2504,108,1327848240,9,3,9,1327848240,0,1132380,3191940,2059560,1_1_1_17_1_17_17_17_17_17_17_17_1_1_17_17_7_7_17_17_1_1_1_1_17_17_1_1_17_17_41_41_1_1_1_1_25_2_9
2505,108,1327848240,2,3,9,1327848240,0,1132380,3191940,2059560,1_1_1_17_1_17_17_17_17_17_17_17_1_1_17_17_7_7_17_17_1_1_1_1_17_17_1_1_17_17_41_41_1_1_1_1_25_2
2506,108,1327848240,9,3,3,1327848300,60,1132380,3191940,2059560,1_1_1_17_1_17_17_17_17_17_17_17_1_1_17_17_7_7_17_17_1_1_1_1_17_17_1_1_17_17_41_41_1_1_1_1_25_2_9_9
2507,108,1327848300,3,3,25,1327852680,4380,1132440,3191940,2059500,1_1_1_17_1_17_17_17_17_17_17_17_1_1_17_17_7_7_17_17_1_1_1_1_17_17_1_1_17_17_41_41_1_1_1_1_25_2_9_9_3
2508,63,1327848720,1,2,16,1327901580,52860,997260,6232860,5235600,16_16_16_16_16_16_16_16_16_0_0_16_16_0_16_16_0_16_16_0_0_16_16_16_0_0_16_0_0_16_0_16_0_0_0_16_1_1_1_16_16_16_0_1_1_1_16_0_0_16_16_0_16_0_16_0_0_2_2_1_1_0_0_0_0_2_2_2_2_2_2_0_1_0_1_1_0_0_0_1_1_0_0_1_1_1_0_0_0_0_0_2_2_2_2_0_0_0_0_0_0_1_1_1_1_0_0_16_0_16_16_16_16_16_0_0_1_1_2_2_1_1
2509,153,1327848720,1,2,16,1327852740,4020,34080,1618560,1584480,16_1
2510,142,1327849200,27,27,27,1327852800,3600,2090760,7299960,5209200,0_0_0_0_0_0_0_1_1_0_0_0_0_0_0_0_0_1_1_0_0_0_0_0_0_1_1_0_0_0_0_0_0_1_1_0_0_0_0_0_0_0_1_0_1_0_0_0_1_1_1_1_27_27_27_27_1_27_27_1_27_27_27_27_27_27_27_27_27_27_27_27_27_27
2511,110,1327849800,4,19,4,1327859820,10020,2308200,5579400,3271200,1_1_0_0_1_1_1_1_2_2_2_2_4_4_4_4_4_4_4_4_4_4_4_4_4_4_4_4_4_4_4_4_4_4_4_4_4_4_4_4_4_4_4_4_4_4_4_4_4_4
2512,158,1327851780,17,10,17,1327852740,960,31260,2044680,2013420,17_17
2513,108,1327852680,25,3,2,1327852740,60,1136820,3191940,2055120,1_1_1_17_1_17_17_17_17_17_17_17_1_1_17_17_7_7_17_17_1_1_1_1_17_17_1_1_17_17_41_41_1_1_1_1_25_2_9_9_3_25
2514,108,1327852740,2,3,3,1327852800,60,1136880,3191940,2055060,1_1_1_17_1_17_17_17_17_17_17_17_1_1_17_17_7_7_17_17_1_1_1_1_17_17_1_1_17_17_41_41_1_1_1_1_25_2_9_9_3_25_2
2515,158,1327852740,17,8,17,1327859640,6900,32220,2044680,2012460,17_17_17
2516,153,1327852740,16,1,1,1327852860,120,38100,1618560,1580460,16_1_16
2517,142,1327852800,27,26,27,1327870800,18000,2094360,7299960,5205600,0_0_0_0_0_0_0_1_1_0_0_0_0_0_0_0_0_1_1_0_0_0_0_0_0_1_1_0_0_0_0_0_0_1_1_0_0_0_0_0_0_0_1_0_1_0_0_0_1_1_1_1_27_27_27_27_1_27_27_1_27_27_27_27_27_27_27_27_27_27_27_27_27_27_27
2518,108,1327852800,3,3,18,1327862700,9900,1136940,3191940,2055000,1_1_1_17_1_17_17_17_17_17_17_17_1_1_17_17_7_7_17_17_1_1_1_1_17_17_1_1_17_17_41_41_1_1_1_1_25_2_9_9_3_25_2_3
2519,153,1327852860,1,2,0,1327860540,7680,38220,1618560,1580340,16_1_16_1
2520,158,1327859640,17,8,17,1327859640,0,39120,2044680,2005560,17_17_17_17
2521,158,1327859640,17,8,17,1327873500,13860,39120,2044680,2005560,17_17_17_17_17
2522,110,1327859820,4,22,4,1327871640,11820,2318220,5579400,3261180,1_1_0_0_1_1_1_1_2_2_2_2_4_4_4_4_4_4_4_4_4_4_4_4_4_4_4_4_4_4_4_4_4_4_4_4_4_4_4_4_4_4_4_4_4_4_4_4_4_4_4
2523,135,1327859820,19,20,19,1327859940,120,1785420,5649480,3864060,19_19_19_19_19_19_19_19_19_19_19_19_1_19_1_19_19_19_1_1_1_1_19_19_19_19_19_19_1_1_1_1_19_19_19_19_19_19_19_19_19_19
2524,135,1327859940,19,11,19,1327898340,38400,1785540,5649480,3863940,19_19_19_19_19_19_19_19_19_19_19_19_1_19_1_19_19_19_1_1_1_1_19_19_19_19_19_19_1_1_1_1_19_19_19_19_19_19_19_19_19_19_19
2525,143,1327860540,10,11,10,1327873560,13020,389460,1898460,1509000,10_10_10_1_10_1_10_1_1_10_10_10_10_10_1_1_10_1_10_1_10_10_10
2526,153,1327860540,0,0,0,1327872180,11640,45900,1618560,1572660,16_1_16_1_0
2527,108,1327862700,18,23,18,1327871460,8760,1146840,3191940,2045100,1_1_1_17_1_17_17_17_17_17_17_17_1_1_17_17_7_7_17_17_1_1_1_1_17_17_1_1_17_17_41_41_1_1_1_1_25_2_9_9_3_25_2_3_18
2528,23,1327867140,24,8,24,1327867200,60,328860,1894920,1566060,24_24_24_24_8_8_24_24_24_24_24_24_24_24_24_24
2529,23,1327867200,24,8,24,1327873500,6300,328920,1894920,1566000,24_24_24_24_8_8_24_24_24_24_24_24_24_24_24_24_24
2530,142,1327870800,27,27,2,1328086920,216120,2112360,7299960,5187600,0_0_0_0_0_0_0_1_1_0_0_0_0_0_0_0_0_1_1_0_0_0_0_0_0_1_1_0_0_0_0_0_0_1_1_0_0_0_0_0_0_0_1_0_1_0_0_0_1_1_1_1_27_27_27_27_1_27_27_1_27_27_27_27_27_27_27_27_27_27_27_27_27_27_27_27
2531,108,1327871460,18,23,4,1327960800,89340,1155600,3191940,2036340,1_1_1_17_1_17_17_17_17_17_17_17_1_1_17_17_7_7_17_17_1_1_1_1_17_17_1_1_17_17_41_41_1_1_1_1_25_2_9_9_3_25_2_3_18_18
2532,110,1327871640,4,22,5,1327924440,52800,2330040,5579400,3249360,1_1_0_0_1_1_1_1_2_2_2_2_4_4_4_4_4_4_4_4_4_4_4_4_4_4_4_4_4_4_4_4_4_4_4_4_4_4_4_4_4_4_4_4_4_4_4_4_4_4_4_4
2533,98,1327872000,4,23,4,1327886400,14400,2132580,7319880,5187300,34_34_2_2_35_35_34_34_2_2_3_3_3_3_3_3_18_18_3_3_3_18_3_3_3_18_18_18_18_3_3_18_18_18_18_18_18_18_18_3_3_18_39_3_3_39_3_3_3_3_4
2534,153,1327872180,0,0,1,1327899600,27420,57540,1618560,1561020,16_1_16_1_0_0
2535,0,1327872240,0,0,0,1327894980,22740,0,1560960,1560960,0
2536,102,1327872600,13,17,15,1328015340,142740,576840,3198240,2621400,43_43_43_43_16_16_8_1_16_1_8_16_16_16_2_2_3_3_13_13_13_13
2537,156,1327873440,16,20,16,1327873620,180,474720,2639280,2164560,16_16_16_16_16_16_16_16_16_16_16_1_1_1_16_1_16_16_16_16_16_16_1_1_1_1_16_16_16_16
2538,158,1327873500,17,8,17,1327873560,60,52980,2044680,1991700,17_17_17_17_17_17
2539,23,1327873500,24,8,24,1327899420,25920,335220,1894920,1559700,24_24_24_24_8_8_24_24_24_24_24_24_24_24_24_24_24_24
2540,158,1327873560,17,0,17,1327898640,25080,53040,2044680,1991640,17_17_17_17_17_17_17
2541,143,1327873560,10,11,1,1327899540,25980,402480,1898460,1495980,10_10_10_1_10_1_10_1_1_10_10_10_10_10_1_1_10_1_10_1_10_10_10_10
2542,156,1327873620,16,11,16,1327898340,24720,474900,2639280,2164380,16_16_16_16_16_16_16_16_16_16_16_1_1_1_16_1_16_16_16_16_16_16_1_1_1_1_16_16_16_16_16
2543,66,1327874400,6,7,6,1327878000,3600,2394000,4817700,2423700,3_3_4_4_4_4_4_4_4_4_4_4_4_4_4_4_4_4_4_4_4_3_3_4_4_4_4_4_4_4_4_4_5_5_5_5_5_5_5_5_6_6_5_5_5_5_4_4_5_5_5_5_5_5_5_5_5_5_6
2544,78,1327874400,4,19,3,1327878900,4500,1814400,1818900,4500,40_40_34_34_5_5_5_5_6_6_3_4
2545,78,1327874400,3,19,4,1327874400,0,1814400,1818900,4500,40_40_34_34_5_5_5_5_6_6_3
2546,112,1327874400,6,7,6,1327878000,3600,1299840,1303440,3600,19_19_19_19_19_1_1_19_19_19_1_1_47_47_2_2_3_3_5_5_5_5_6
2547,126,1327874400,6,7,6,1327878000,3600,492960,496560,3600,19_19_19_19_19_19_1_1_19_19_1_1_2_2_3_3_5_5_5_5_6
2548,123,1327874400,3,4,3,1327878900,4500,919620,3545820,2626200,16_16_16_16_16_16_16_16_16_16_16_16_1_1_2_2_3
2549,83,1327874400,6,7,6,1327878000,3600,1814400,1818000,3600,19_19_19_19_19_19_19_19_19_19_19_19_19_19_19_19_19_19_19_19_19_19_19_19_19_19_19_19_7_19_7_19_1_1_1_1_1_1_1_1_7_7_1_1_3_3_2_2_3_3_2_2_3_3_18_18_18_18_18_18_18_18_18_18_18_18_5_5_5_5_5_5_5_5_5_5_5_5_6_6
2550,101,1327874400,6,7,6,1327878000,3600,651420,655020,3600,10_8_8_10_10_10_10_10_8_8_2_2_9_2_9_2_5_5_5_5_6
2551,83,1327874400,6,7,6,1327874400,0,1814400,1818000,3600,19_19_19_19_19_19_19_19_19_19_19_19_19_19_19_19_19_19_19_19_19_19_19_19_19_19_19_19_7_19_7_19_1_1_1_1_1_1_1_1_7_7_1_1_3_3_2_2_3_3_2_2_3_3_18_18_18_18_18_18_18_18_18_18_18_18_5_5_5_5_5_5_5_5_5_5_5_5_6
2552,144,1327874400,6,7,6,1327878000,3600,1769400,1807260,37860,10_10_10_1_10_10_1_10_10_10_1_10_10_1_10_1_1_10_1_1_2_3_3_2_18_18_18_18_13_13_13_13_5_5_5_5_5_5_6
2553,126,1327878000,6,7,99,1327878000,0,496560,496560,0,19_19_19_19_19_19_1_1_19_19_1_1_2_2_3_3_5_5_5_5_6_6
2554,83,1327878000,6,7,6,1327878000,0,1818000,1818000,0,19_19_19_19_19_19_19_19_19_19_19_19_19_19_19_19_19_19_19_19_19_19_19_19_19_19_19_19_7_19_7_19_1_1_1_1_1_1_1_1_7_7_1_1_3_3_2_2_3_3_2_2_3_3_18_18_18_18_18_18_18_18_18_18_18_18_5_5_5_5_5_5_5_5_5_5_5_5_6_6_6
2555,83,1327878000,6,7,99,1327878000,0,1818000,1818000,0,19_19_19_19_19_19_19_19_19_19_19_19_19_19_19_19_19_19_19_19_19_19_19_19_19_19_19_19_7_19_7_19_1_1_1_1_1_1_1_1_7_7_1_1_3_3_2_2_3_3_2_2_3_3_18_18_18_18_18_18_18_18_18_18_18_18_5_5_5_5_5_5_5_5_5_5_5_5_6_6_6_6
2556,101,1327878000,6,7,99,1327878000,0,655020,655020,0,10_8_8_10_10_10_10_10_8_8_2_2_9_2_9_2_5_5_5_5_6_6
2557,66,1327878000,6,7,6,1327960800,82800,2397600,4817700,2420100,3_3_4_4_4_4_4_4_4_4_4_4_4_4_4_4_4_4_4_4_4_3_3_4_4_4_4_4_4_4_4_4_5_5_5_5_5_5_5_5_6_6_5_5_5_5_4_4_5_5_5_5_5_5_5_5_5_5_6_6
2558,112,1327878000,6,7,99,1327878000,0,1303440,1303440,0,19_19_19_19_19_1_1_19_19_19_1_1_47_47_2_2_3_3_5_5_5_5_6_6
2559,144,1327878000,6,7,5,1327910400,32400,1773000,1807260,34260,10_10_10_1_10_10_1_10_10_10_1_10_10_1_10_1_1_10_1_1_2_3_3_2_18_18_18_18_13_13_13_13_5_5_5_5_5_5_6_6
2560,78,1327878900,4,19,99,1327878900,0,1818900,1818900,0,40_40_34_34_5_5_5_5_6_6_3_4_3_4
2561,78,1327878900,3,19,4,1327878900,0,1818900,1818900,0,40_40_34_34_5_5_5_5_6_6_3_4_3
2562,123,1327878900,3,4,3,1327906920,28020,924120,3545820,2621700,16_16_16_16_16_16_16_16_16_16_16_16_1_1_2_2_3_3
2563,98,1327886400,4,23,5,1327902000,15600,2146980,7319880,5172900,34_34_2_2_35_35_34_34_2_2_3_3_3_3_3_3_18_18_3_3_3_18_3_3_3_18_18_18_18_3_3_18_18_18_18_18_18_18_18_3_3_18_39_3_3_39_3_3_3_3_4_4
2564,0,1327894980,0,0,0,1327895040,60,22740,1560960,1538220,0_0
2565,0,1327895040,0,0,0,1327898520,3480,22800,1560960,1538160,0_0_0
2566,156,1327898340,16,11,16,1327899600,1260,499620,2639280,2139660,16_16_16_16_16_16_16_16_16_16_16_1_1_1_16_1_16_16_16_16_16_16_1_1_1_1_16_16_16_16_16_16
2567,135,1327898340,19,11,1,1327899480,1140,1823940,5649480,3825540,19_19_19_19_19_19_19_19_19_19_19_19_1_19_1_19_19_19_1_1_1_1_19_19_19_19_19_19_1_1_1_1_19_19_19_19_19_19_19_19_19_19_19_19
2568,0,1327898520,0,0,0,1327899540,1020,26280,1560960,1534680,0_0_0_0
2569,158,1327898640,17,0,17,1327899720,1080,78120,2044680,1966560,17_17_17_17_17_17_17_17
2570,23,1327899420,24,12,24,1327909260,9840,361140,1894920,1533780,24_24_24_24_8_8_24_24_24_24_24_24_24_24_24_24_24_24_24
2571,135,1327899480,1,9,19,1327899840,360,1825080,5649480,3824400,19_19_19_19_19_19_19_19_19_19_19_19_1_19_1_19_19_19_1_1_1_1_19_19_19_19_19_19_1_1_1_1_19_19_19_19_19_19_19_19_19_19_19_19_1
2572,143,1327899540,1,9,1,1327901340,1800,428460,1898460,1470000,10_10_10_1_10_1_10_1_1_10_10_10_10_10_1_1_10_1_10_1_10_10_10_10_1
2573,0,1327899540,0,1,0,1327900860,1320,27300,1560960,1533660,0_0_0_0_0
2574,156,1327899600,16,14,16,1327931340,31740,500880,2639280,2138400,16_16_16_16_16_16_16_16_16_16_16_1_1_1_16_1_16_16_16_16_16_16_1_1_1_1_16_16_16_16_16_16_16
2575,153,1327899600,1,2,1,1327902000,2400,84960,1618560,1533600,16_1_16_1_0_0_1
2576,158,1327899720,17,10,1,1327899840,120,79200,2044680,1965480,17_17_17_17_17_17_17_17_17
2577,158,1327899840,1,18,17,1327903560,3720,79320,2044680,1965360,17_17_17_17_17_17_17_17_17_1
2578,135,1327899840,19,14,1,1327912140,12300,1825440,5649480,3824040,19_19_19_19_19_19_19_19_19_19_19_19_1_19_1_19_19_19_1_1_1_1_19_19_19_19_19_19_1_1_1_1_19_19_19_19_19_19_19_19_19_19_19_19_1_19
2579,61,1327900320,34,15,34,1327901400,1080,2445120,6225300,3780180,4_4_18_18_34_34_34_3_3_34_3_3_34_35_34_35_35_35_36_36_35_35_35_35_34_34_34_34_34_34_34_34_34_34_34
2580,0,1327900860,0,1,0,1327913880,13020,28620,1560960,1532340,0_0_0_0_0_0_0
2581,0,1327900860,0,1,0,1327900860,0,28620,1560960,1532340,0_0_0_0_0_0
2582,143,1327901340,1,9,1,1327903800,2460,430260,1898460,1468200,10_10_10_1_10_1_10_1_1_10_10_10_10_10_1_1_10_1_10_1_10_10_10_10_1_1
2583,103,1327901400,14,15,14,1327907040,5640,2100420,4719960,2619540,19_19_19_19_19_19_19_1_1_19_19_19_19_1_1_19_19_19_19_19_1_1_2_2_9_2_2_9_9_9_9_9_14_14_14
2584,61,1327901400,34,15,34,1328774520,873120,2446200,6225300,3779100,4_4_18_18_34_34_34_3_3_34_3_3_34_35_34_35_35_35_36_36_35_35_35_35_34_34_34_34_34_34_34_34_34_34_34_34
2585,63,1327901580,16,1,0,1327901820,240,1050120,6232860,5182740,16_16_16_16_16_16_16_16_16_0_0_16_16_0_16_16_0_16_16_0_0_16_16_16_0_0_16_0_0_16_0_16_0_0_0_16_1_1_1_16_16_16_0_1_1_1_16_0_0_16_16_0_16_0_16_0_0_2_2_1_1_0_0_0_0_2_2_2_2_2_2_0_1_0_1_1_0_0_0_1_1_0_0_1_1_1_0_0_0_0_0_2_2_2_2_0_0_0_0_0_0_1_1_1_1_0_0_16_0_16_16_16_16_16_0_0_1_1_2_2_1_1_16
2586,63,1327901820,0,1,2,1327904880,3060,1050360,6232860,5182500,16_16_16_16_16_16_16_16_16_0_0_16_16_0_16_16_0_16_16_0_0_16_16_16_0_0_16_0_0_16_0_16_0_0_0_16_1_1_1_16_16_16_0_1_1_1_16_0_0_16_16_0_16_0_16_0_0_2_2_1_1_0_0_0_0_2_2_2_2_2_2_0_1_0_1_1_0_0_0_1_1_0_0_1_1_1_0_0_0_0_0_2_2_2_2_0_0_0_0_0_0_1_1_1_1_0_0_16_0_16_16_16_16_16_0_0_1_1_2_2_1_1_16_0
2587,98,1327902000,5,2,5,1327905600,3600,2162580,7319880,5157300,34_34_2_2_35_35_34_34_2_2_3_3_3_3_3_3_18_18_3_3_3_18_3_3_3_18_18_18_18_3_3_18_18_18_18_18_18_18_18_3_3_18_39_3_3_39_3_3_3_3_4_4_5
2588,153,1327902000,1,2,2,1327903680,1680,87360,1618560,1531200,16_1_16_1_0_0_1_1
2589,130,1327903560,17,10,17,1327929660,26100,1179900,3083940,1904040,26_26_26_26_26_26_8_8_26_26_26_26_26_26_26_26_26_26_26_8_26_8_17
2590,158,1327903560,17,10,1,1327910400,6840,83040,2044680,1961640,17_17_17_17_17_17_17_17_17_1_17
2591,153,1327903680,2,3,2,1327904880,1200,89040,1618560,1529520,16_1_16_1_0_0_1_1_2
2592,143,1327903800,1,9,1,1327908300,4500,432720,1898460,1465740,10_10_10_1_10_1_10_1_1_10_10_10_10_10_1_1_10_1_10_1_10_10_10_10_1_1_1
2593,153,1327904880,2,3,3,1329216120,1311240,90240,1618560,1528320,16_1_16_1_0_0_1_1_2_2
2594,63,1327904880,2,3,16,1327905300,420,1053420,6232860,5179440,16_16_16_16_16_16_16_16_16_0_0_16_16_0_16_16_0_16_16_0_0_16_16_16_0_0_16_0_0_16_0_16_0_0_0_16_1_1_1_16_16_16_0_1_1_1_16_0_0_16_16_0_16_0_16_0_0_2_2_1_1_0_0_0_0_2_2_2_2_2_2_0_1_0_1_1_0_0_0_1_1_0_0_1_1_1_0_0_0_0_0_2_2_2_2_0_0_0_0_0_0_1_1_1_1_0_0_16_0_16_16_16_16_16_0_0_1_1_2_2_1_1_16_0_2
2595,63,1327905300,16,1,2,1327908840,3540,1053840,6232860,5179020,16_16_16_16_16_16_16_16_16_0_0_16_16_0_16_16_0_16_16_0_0_16_16_16_0_0_16_0_0_16_0_16_0_0_0_16_1_1_1_16_16_16_0_1_1_1_16_0_0_16_16_0_16_0_16_0_0_2_2_1_1_0_0_0_0_2_2_2_2_2_2_0_1_0_1_1_0_0_0_1_1_0_0_1_1_1_0_0_0_0_0_2_2_2_2_0_0_0_0_0_0_1_1_1_1_0_0_16_0_16_16_16_16_16_0_0_1_1_2_2_1_1_16_0_2_16
2596,98,1327905600,5,2,5,1327906800,1200,2166180,7319880,5153700,34_34_2_2_35_35_34_34_2_2_3_3_3_3_3_3_18_18_3_3_3_18_3_3_3_18_18_18_18_3_3_18_18_18_18_18_18_18_18_3_3_18_39_3_3_39_3_3_3_3_4_4_5_5
2597,98,1327906800,5,2,5,1327920600,13800,2167380,7319880,5152500,34_34_2_2_35_35_34_34_2_2_3_3_3_3_3_3_18_18_3_3_3_18_3_3_3_18_18_18_18_3_3_18_18_18_18_18_18_18_18_3_3_18_39_3_3_39_3_3_3_3_4_4_5_5_5
2598,123,1327906920,3,4,14,1327907100,180,952140,3545820,2593680,16_16_16_16_16_16_16_16_16_16_16_16_1_1_2_2_3_3_3
2599,103,1327907040,14,15,13,1329661440,1754400,2106060,4719960,2613900,19_19_19_19_19_19_19_1_1_19_19_19_19_1_1_19_19_19_19_19_1_1_2_2_9_2_2_9_9_9_9_9_14_14_14_14
2600,123,1327907100,14,15,14,1327907160,60,952320,3545820,2593500,16_16_16_16_16_16_16_16_16_16_16_16_1_1_2_2_3_3_3_14
2601,123,1327907160,14,15,3,1327907220,60,952380,3545820,2593440,16_16_16_16_16_16_16_16_16_16_16_16_1_1_2_2_3_3_3_14_14
2602,123,1327907220,3,4,3,1327907340,120,952440,3545820,2593380,16_16_16_16_16_16_16_16_16_16_16_16_1_1_2_2_3_3_3_14_14_3
2603,123,1327907340,3,4,3,1327910640,3300,952560,3545820,2593260,16_16_16_16_16_16_16_16_16_16_16_16_1_1_2_2_3_3_3_14_14_3_3
2604,143,1327908300,1,9,1,1328511600,603300,437220,1898460,1461240,10_10_10_1_10_1_10_1_1_10_10_10_10_10_1_1_10_1_10_1_10_10_10_10_1_1_1_1
2605,63,1327908840,2,3,2,1327935420,26580,1057380,6232860,5175480,16_16_16_16_16_16_16_16_16_0_0_16_16_0_16_16_0_16_16_0_0_16_16_16_0_0_16_0_0_16_0_16_0_0_0_16_1_1_1_16_16_16_0_1_1_1_16_0_0_16_16_0_16_0_16_0_0_2_2_1_1_0_0_0_0_2_2_2_2_2_2_0_1_0_1_1_0_0_0_1_1_0_0_1_1_1_0_0_0_0_0_2_2_2_2_0_0_0_0_0_0_1_1_1_1_0_0_16_0_16_16_16_16_16_0_0_1_1_2_2_1_1_16_0_2_16_2
2606,23,1327909260,24,12,8,1327912140,2880,370980,1894920,1523940,24_24_24_24_8_8_24_24_24_24_24_24_24_24_24_24_24_24_24_24
2607,161,1327909620,10,16,24,1327911600,1980,0,1955580,1955580,10
2608,132,1327909680,2,3,2,1327912140,2460,1171920,1658640,486720,19_19_19_19_19_19_19_19_19_19_19_19_19_19_1_1_1_1_2
2609,144,1327910400,5,18,5,1327912260,1860,1805400,1807260,1860,10_10_10_1_10_10_1_10_10_10_1_10_10_1_10_1_1_10_1_1_2_3_3_2_18_18_18_18_13_13_13_13_5_5_5_5_5_5_6_6_5
2610,158,1327910400,1,18,2,1328080800,170400,89880,2044680,1954800,17_17_17_17_17_17_17_17_17_1_17_1
2611,123,1327910640,3,4,14,1327911600,960,955860,3545820,2589960,16_16_16_16_16_16_16_16_16_16_16_16_1_1_2_2_3_3_3_14_14_3_3_3
2612,92,1327911540,42,39,42,1327931880,20340,0,613860,613860,42
2613,123,1327911600,14,15,14,1327916160,4560,956820,3545820,2589000,16_16_16_16_16_16_16_16_16_16_16_16_1_1_2_2_3_3_3_14_14_3_3_3_14
2614,161,1327911600,24,12,24,1327925940,14340,1980,1955580,1953600,10_24
2615,23,1327912140,8,9,8,1327916640,4500,373860,1894920,1521060,24_24_24_24_8_8_24_24_24_24_24_24_24_24_24_24_24_24_24_24_8
2616,132,1327912140,3,3,1,1327913100,960,1174380,1658640,484260,19_19_19_19_19_19_19_19_19_19_19_19_19_19_1_1_1_1_2_2_3
2617,132,1327912140,2,3,3,1327912140,0,1174380,1658640,484260,19_19_19_19_19_19_19_19_19_19_19_19_19_19_1_1_1_1_2_2
2618,135,1327912140,1,9,19,1327931340,19200,1837740,5649480,3811740,19_19_19_19_19_19_19_19_19_19_19_19_1_19_1_19_19_19_1_1_1_1_19_19_19_19_19_19_1_1_1_1_19_19_19_19_19_19_19_19_19_19_19_19_1_19_1
